"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"06/05/2020 11:41:36.956"," ","7631380480","863109120","8.1404427085398793906"," ","7298707456"
"06/05/2020 11:41:37.968","99.622279811069773814","7629934592","861945856","8.1294713560793248064","603.58436252205399342","7296724992"
"06/05/2020 11:41:38.969","99.980843836014841486","7629934592","861945856","8.1294713560793248064","0","7296724992"
"06/05/2020 11:41:39.976","99.949472033908065782","7629934592","861835264","8.1284282980785764749","0.99333245456522190064","7296724992"
"06/05/2020 11:41:40.988","99.947293293696731098","7629852672","863916032","8.148053127375442628","7.9068845738164501569","7296659456"
"06/05/2020 11:41:41.989","99.9552809589920912","7629787136","863916032","8.148053127375442628","0.99933404379321610911","7296593920"
"06/05/2020 11:41:42.991","99.973150449078943325","7629787136","863657984","8.145619348656762071","0","7296593920"
"06/05/2020 11:41:43.998","99.788517779912481842","7629479936","863657984","8.145619348656762071","133.10809589266162334","7296217088"
"06/05/2020 11:41:44.998","99.888620916991783361","7629684736","862294016","8.1327550364967340357","54.990442661065507934","7296225280"
"06/05/2020 11:41:46.013","91.323829646742893829","7588655104","931299328","8.7835809469184784604","26426.553732137577754","7249199104"
"06/05/2020 11:41:47.857","77.710293337209392917","7522037760","1033146368","9.7441547340117757869","25705.654018178192928","7168405504"
"06/05/2020 11:41:49.029","51.423543921186841033","7489490944","1056620544","9.9655522289605702468","23607.405569742910302","7122890752"
"06/05/2020 11:41:50.240","0","7491801088","1053753344","9.9385101371301587392","311.91378403572019806","7122890752"
"06/05/2020 11:41:51.411","0","7493070848","1050222592","9.905209720578325161","125.62635849523893228","7122890752"
"06/05/2020 11:41:52.591","0","7493087232","1050050560","9.9035871936715178521","25.320981420983091681","7122890752"
"06/05/2020 11:41:53.746","0","7493087232","1049993216","9.903046351369248157","51.274354557990292847","7122890752"
"06/05/2020 11:41:54.859","0","7490990080","1050345472","9.9063686816735128104","431.27711486392081497","7121842176"
"06/05/2020 11:41:55.971","0","7492030464","1053478912","9.9359218054301852163","952.88731142081689995","7121846272"
"06/05/2020 11:41:57.299","0","7492644864","1050071040","9.9037803499735392876","36.157448513488198216","7122206720"
"06/05/2020 11:41:58.499","0","7492788224","1049722880","9.9004966695561300583","4.1729640171154951389","7122341888"
"06/05/2020 11:41:59.670","0","7493718016","1046265856","9.8678916250047947756","14.498642074240551736","7123271680"
"06/05/2020 11:42:00.844","0","7493705728","1046265856","9.8678916250047947756","164.41728766849047361","7123394560"
"06/05/2020 11:42:02.045","0","7494000640","1045360640","9.8593540512629207484","14.905799076287630456","7123689472"
"06/05/2020 11:42:03.295","0","7494103040","1045200896","9.8578474274505509811","5.6359143002871503469","7123738624"
"06/05/2020 11:42:04.474","0","7494283264","1044566016","9.8518595355217950527","10.15828899875078406","7123890176"
"06/05/2020 11:42:05.748","0","7494737920","1044082688","9.847301014197826774","11.720273635572624471","7124836352"
"06/05/2020 11:42:06.929","0","7495311360","1043423232","9.8410813393632601276","6.7988562624052573113","7124901888"
"06/05/2020 11:42:08.115","0","7495380992","1042931712","9.8364455415486471423","160.75864543073163304","7124971520"
"06/05/2020 11:42:09.338","0","7495712768","1042673664","9.8340117628299648089","7.3478913021541076844","7125323776"
"06/05/2020 11:42:10.518","0","7495778304","1042563072","9.8329687048292182538","7.6230493569576713853","7125385216"
"06/05/2020 11:42:11.721","0","7495876608","1042448384","9.8318870202246788637","0.82488622344320039481","7125487616"
"06/05/2020 11:42:12.960","0","7495675904","1043259392","9.8395360656640349362","1105.7169638152088282","7125282816"
"06/05/2020 11:42:14.139","0","7495692288","1043202048","9.8389952233617634647","3.3804289054390932456","7125303296"
"06/05/2020 11:42:15.302","0","7496421376","1041567744","9.8235812293886155544","47.137950755582785689","7125991424"
"06/05/2020 11:42:16.436","0","7496900608","1040494592","9.813459755343725277","35.557591030099857221","7126671360"
"06/05/2020 11:42:17.597","0","7497764864","1039704064","9.8060038662063888637","29.157469200279223287","7127130112"
"06/05/2020 11:42:18.750","0","7498174464","1039454208","9.8036473406952922005","156.22889824950726734","7127900160"
"06/05/2020 11:42:19.929","0","7503835136","1034686464","9.7586801996824057426","381.06499876492603107","7134425088"
"06/05/2020 11:42:21.115","0","7510667264","1030279168","9.7171126421813642793","11.019557425753399471","7134605312"
"06/05/2020 11:42:22.293","0","7510773760","1030119424","9.715606018368994512","5.8850971768264042083","7134711808"
"06/05/2020 11:42:23.460","0","7510827008","1032966144","9.7424549538973845841","17.214213500660079603","7134765056"
"06/05/2020 11:42:24.639","0","7510900736","1032896512","9.7417982085006773474","0","7134838784"
"06/05/2020 11:42:25.766","0","7510958080","1032896512","9.7417982085006773474","8.0468404796131505208","7134896128"
"06/05/2020 11:42:26.939","0","7510982656","1032896512","9.7417982085006773474","0","7135064064"
"06/05/2020 11:42:28.155","0","7511142400","1032839168","9.7412573661984076523","17.26129499002420431","7135092736"
"06/05/2020 11:42:29.312","0","7511199744","1032781824","9.7407165238961379572","6.0048787065971653831","7135150080"
"06/05/2020 11:42:30.575","0","7511228416","1032781824","9.7407165238961379572","2.390912619316501786","7135236096"
"06/05/2020 11:42:31.785","0","7511306240","1032781824","9.7407165238961379572","5.7492699043214718913","7135256576"
