iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
56,0.403,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100001100110000000000000000000000000000111100,2,4,2.747475,0.743231,3.000000,8,8,4,1,0,7,1
57,0.408,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100110000110000000000000000000000000000111100,2,6,2.949495,0.914239,3.000000,7,7,6,1,0,7,1
58,0.414,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100110000110000000000000000000000000000111100,2,5,2.969697,0.834297,3.000000,8,8,5,1,0,7,1
59,0.419,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000111100,2,5,3.020202,0.778237,3.000000,8,8,5,1,0,7,1
59,0.424,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000000110000000000000000000000000000111100,2,5,3.040404,0.863622,3.000000,8,8,5,1,0,7,1
59,0.429,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000111100,2,5,3.040404,0.851845,3.000000,8,8,5,1,0,7,1
59,0.434,2,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111110000110000001100000000000000000000111100,2,5,2.929293,0.819615,3.000000,8,8,5,1,0,7,1
59,0.439,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100110000110000110000000000000000000000111100,2,5,3.101010,0.846800,3.000000,8,8,5,1,0,7,1
59,0.444,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100110000110000000000000000000000000000110000,2,7,3.080808,0.939340,3.000000,7,7,7,1,0,7,1
60,0.449,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110011000000000000000000000000110000,2,5,2.858586,0.724884,3.000000,8,8,5,1,0,7,1
61,0.454,0,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000111111001100000000000000000000110000,2,5,3.070707,0.890494,3.000000,8,8,5,1,0,7,1
61,0.459,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011110000000000000000000000000000110000,2,6,3.161616,0.906843,3.000000,7,7,6,1,0,7,1
62,0.464,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000111111000000000000000000000000110000,2,6,2.989899,0.822597,3.000000,7,7,6,1,0,7,1
62,0.469,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000011110000000000000000000000000000110000,2,5,2.898990,0.810224,3.000000,8,8,5,1,0,7,1
63,0.475,2,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111110000110000000000000000000000000000110000,2,6,3.171717,0.995347,3.000000,7,7,6,1,0,7,1
64,0.480,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000000111111000000000000000000000000110000,2,5,2.949495,0.821107,3.000000,8,8,5,1,0,7,1
65,0.485,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100001100110000000000000000000000000000110000,2,7,3.232323,0.982969,3.000000,7,7,7,1,0,7,1
66,0.490,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111001100110000000000000000000000000000110000,2,6,3.070707,0.781769,3.000000,7,7,6,1,0,7,1
66,0.495,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000001100000000000000000000110000,2,5,2.929293,0.901766,3.000000,8,8,5,1,0,7,1
67,0.500,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000110000,2,6,3.050505,0.946805,3.000000,7,7,6,1,0,7,1
68,0.506,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100001100110000000000000000000000000000110000,2,5,3.151515,0.833196,3.000000,8,8,5,1,0,7,1
69,0.511,0,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100001111110011000000000000000000000000110000,2,6,3.161616,0.960924,3.000000,7,7,6,1,0,7,1
70,0.516,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011110000110000000000000000000000110000,2,5,3.000000,0.816497,3.000000,8,8,5,1,0,7,1
71,0.521,0,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100001111110011000000000000000000000000110000,2,5,2.919192,0.872437,3.000000,8,8,5,1,0,7,1
71,0.526,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100110011110000001100000000000000000000110000,2,5,2.909091,0.753321,3.000000,8,8,5,1,0,7,1
