"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"05/24/2020 17:47:44.153","0","7534047232","1007034368","9.4978785397247129652","283.13268264709722644","7184580608"
"05/24/2020 17:47:45.315","0","7534129152","1007005696","9.4976081069320450467","0","7184662528"
"05/24/2020 17:47:46.493","0","7534215168","1006977024","9.4973376974224432701","2.5480364321646451486","7184662528"
"05/24/2020 17:47:47.679","0","7534268416","1006829568","9.495946953421446679","8.4302375084534215688","7184715776"
"05/24/2020 17:47:48.888","0","7534317568","1006743552","9.4951357016095734309","11.585883131045193295","7184764928"
"05/24/2020 17:47:50.075","0","7534325760","1006641152","9.4941698968164089933","6.7313935027916764753","7184773120"
"05/24/2020 17:47:51.246","0","7534379008","1006583808","9.4936290545141392982","4.2773784084610646516","7184846848"
"05/24/2020 17:47:52.415","0","7534579712","1006292992","9.490886216398999764","0","7185027072"
"05/24/2020 17:47:53.618","0","7534776320","1006247936","9.4904612771911693869","179.94945161855827109","7185223680"
"05/24/2020 17:47:54.728","0","7534899200","1007267840","9.5000805355375828043","175.5747281157806583","7185350656"
"05/24/2020 17:47:55.853","0","7535144960","1006104576","9.4891091830770264437","28.439001851467892834","7185625088"
"05/24/2020 17:47:56.969","0","7535177728","1006104576","9.4891091830770264437","0","7185625088"
"05/24/2020 17:47:58.157","0","7535415296","1007087616","9.4983807554231916015","599.90779568417599421","7185338368"
"05/24/2020 17:47:59.356","0","7535439872","1006759936","9.4952902313078020313","0.83411114197322333563","7185371136"
"05/24/2020 17:48:00.538","0","7535689728","1006600192","9.493783584212369675","6.7638771084695914482","7185416192"
"05/24/2020 17:48:01.729","0","7535710208","1006571520","9.493513174702766122","1.6791634206338790225","7185436672"
"05/24/2020 17:48:02.884","0","7535742976","1006485504","9.4927018996078285085","142.18647816933443551","7185481728"
"05/24/2020 17:48:04.021","4.6892138312136504297","7537868800","991371264","9.3501514544128792039","6080.6920547919080491","7174873088"
"05/24/2020 17:48:05.033","94.861101836130117704","7601434624","873168896","8.2353218244936599035","6556.8189683115379012","7237382144"
"05/24/2020 17:48:06.035","85.554489566721613869","7590617088","894853120","8.4398373282607277446","18133.235436274550011","7218511872"
"05/24/2020 17:48:07.050","78.329669597852074503","7570612224","913371136","8.6144906023085336955","25229.319855113339145","7187345408"
"05/24/2020 17:48:08.066","83.379744165027830149","7560978432","923164672","8.706858663052985392","19807.785072591810604","7174705152"
"05/24/2020 17:48:09.081","97.851017809586977592","7561383936","923119616","8.7064337238451550149","197.90611393031596776","7174291456"
