6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.272727 stddev:1.013227 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.323232 stddev:1.062 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4444440000000003 stddev:1.007269 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.383838 stddev:1.089037 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.363636 stddev:0.846318 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.272727 stddev:0.7761359999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5252529999999997 stddev:0.977974 med:4.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4747470000000003 stddev:0.9464809999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.343434 stddev:0.9863879999999999 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5252529999999997 stddev:0.977974 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5050510000000004 stddev:1.008787 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5050510000000004 stddev:1.085941 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.932472 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.393939 stddev:1.003209 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.932472 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.30303 stddev:0.947666 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.272727 stddev:0.930061 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4747470000000003 stddev:0.902784 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.565657 stddev:0.976094 med:4.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.4747470000000003 stddev:0.998417 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4747470000000003 stddev:0.9882479999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.333333 stddev:0.840875 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.535354 stddev:1.0081799999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4141410000000003 stddev:1.044564 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.242424 stddev:0.964951 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.535354 stddev:0.9879389999999999 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5454550000000005 stddev:1.017749 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.292929 stddev:0.9455110000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.343434 stddev:1.016645 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.272727 stddev:0.9930889999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.383838 stddev:0.9068430000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4444440000000003 stddev:1.0271290000000002 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.686869 stddev:0.9810989999999999 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.535354 stddev:1.139849 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.141414 stddev:0.9641040000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.323232 stddev:1.003311 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4848480000000004 stddev:0.988455 med:4.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.212121 stddev:0.9457260000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.070707 stddev:0.807196 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5050510000000004 stddev:0.891868 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.424242 stddev:1.064495 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.363636 stddev:0.999541 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.363636 stddev:0.9791209999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.30303 stddev:0.904026 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4545449999999995 stddev:0.956348 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.262626 stddev:0.927535 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.943242 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.262626 stddev:0.859714 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.353535 stddev:0.9879389999999999 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.212121 stddev:0.844145 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4444440000000003 stddev:1.06574 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.252525 stddev:0.957094 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.272727 stddev:0.874073 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.424242 stddev:0.8656280000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.292929 stddev:1.075461 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.141414 stddev:0.852922 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.363636 stddev:0.846318 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.323232 stddev:0.951642 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.141414 stddev:1.054189 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.262626 stddev:0.8237120000000001 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5555559999999997 stddev:0.9971899999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5252529999999997 stddev:0.998417 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.464646 stddev:1.028023 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.323232 stddev:0.9726389999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.272727 stddev:0.9191360000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.161616 stddev:0.950354 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.373737 stddev:0.9490649999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.292929 stddev:0.9455110000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.181818 stddev:0.9986219999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.181818 stddev:1.018651 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.313131 stddev:1.069754 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5858589999999997 stddev:0.974525 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.262626 stddev:1.040453 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.434343 stddev:1.006661 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4444440000000003 stddev:1.017247 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4444440000000003 stddev:1.1030010000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.292929 stddev:0.879078 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.434343 stddev:0.9337840000000001 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.636364 stddev:0.999541 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.272727 stddev:1.071374 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.353535 stddev:0.92456 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.333333 stddev:0.942809 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.242424 stddev:0.943783 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.424242 stddev:1.025837 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.434343 stddev:1.083966 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.333333 stddev:0.921132 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:1.110468 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4444440000000003 stddev:1.06574 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.383838 stddev:1.002089 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.424242 stddev:1.128966 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.59596 stddev:0.952606 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.212121 stddev:0.9457260000000001 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.353535 stddev:0.967274 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.252525 stddev:0.9357479999999999 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.464646 stddev:0.832583 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.656566 stddev:1.083966 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.9748389999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.353535 stddev:0.92456 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4141410000000003 stddev:0.974525 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:2.969697 stddev:0.999541 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.090909 stddev:0.8999540000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4444440000000003 stddev:1.036917 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5151519999999996 stddev:0.988455 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4949489999999996 stddev:0.9468049999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.575758 stddev:1.015943 med:4.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5050510000000004 stddev:0.891868 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.59596 stddev:1.162714 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.899387 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.59596 stddev:0.963151 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4444440000000003 stddev:1.007269 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.212121 stddev:0.844145 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.323232 stddev:0.962197 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.232323 stddev:0.9301709999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.535354 stddev:1.130952 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.262626 stddev:1.000867 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.40404 stddev:0.931158 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5252529999999997 stddev:0.957094 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.353535 stddev:1.0081799999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4141410000000003 stddev:1.005139 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5050510000000004 stddev:0.998724 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5252529999999997 stddev:1.047782 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.2653060000000003 stddev:0.995408 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.333333 stddev:1.0150379999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.232323 stddev:1.013328 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.181818 stddev:0.8331959999999999 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.242424 stddev:0.841966 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.313131 stddev:0.94971 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.565657 stddev:1.1206200000000002 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.424242 stddev:0.943783 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:1.005444 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4444440000000003 stddev:1.06574 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5252529999999997 stddev:1.085659 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.434343 stddev:1.093245 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.363636 stddev:0.989383 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.222222 stddev:1.0205520000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.424242 stddev:1.128966 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5454550000000005 stddev:0.9457260000000001 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.424242 stddev:0.964951 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4747470000000003 stddev:0.9357479999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.313131 stddev:1.1068790000000002 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4747470000000003 stddev:0.96759 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5252529999999997 stddev:1.008484 med:4.0
7:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.636364 stddev:0.947666 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.8383839999999996 stddev:1.116516 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5252529999999997 stddev:1.0949229999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.616162 stddev:0.950354 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.646465 stddev:1.028023 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5858589999999997 stddev:1.1635030000000002 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5555559999999997 stddev:1.084531 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.272727 stddev:0.972534 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.262626 stddev:0.927535 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.373737 stddev:1.000867 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.323232 stddev:0.908193 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.323232 stddev:1.023248 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.313131 stddev:1.050699 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.323232 stddev:0.9726389999999999 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.464646 stddev:0.856504 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.40404 stddev:0.886705 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.464646 stddev:0.9135690000000001 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5858589999999997 stddev:1.101056 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4747470000000003 stddev:1.0949229999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.393939 stddev:1.080761 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4545449999999995 stddev:0.987525 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4545449999999995 stddev:1.017749 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4141410000000003 stddev:0.95357 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.343434 stddev:0.9656899999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.30303 stddev:0.936947 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.30303 stddev:1.058439 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:2.939394 stddev:0.8855540000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.282828 stddev:0.943242 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.313131 stddev:0.9281940000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5555559999999997 stddev:1.046613 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.373737 stddev:1.030699 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.232323 stddev:1.080855 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.111111 stddev:0.863267 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4141410000000003 stddev:0.932143 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.252525 stddev:0.8568610000000001 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.181818 stddev:0.891754 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.131313 stddev:0.8244549999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.464646 stddev:0.9776610000000001 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5050510000000004 stddev:0.8804700000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.636364 stddev:1.048853 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4444440000000003 stddev:1.093805 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.333333 stddev:1.063632 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.393939 stddev:1.013227 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.262626 stddev:1.030699 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.9538909999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.343434 stddev:1.065166 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.313131 stddev:1.194655 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.313131 stddev:0.8835930000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.393939 stddev:0.8968879999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5252529999999997 stddev:1.0380969999999998 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.373737 stddev:1.1154190000000002 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.373737 stddev:1.020852 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4545449999999995 stddev:0.9457260000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:8 avg:3.616162 stddev:1.002089 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.20202 stddev:0.8406319999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4545449999999995 stddev:0.9977020000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.282828 stddev:1.110468 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.272727 stddev:1.032973 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.434343 stddev:1.065166 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.363636 stddev:1.048853 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.181818 stddev:0.935966 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.181818 stddev:0.9986219999999999 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4141410000000003 stddev:1.044564 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:5 avg:2.9898990000000003 stddev:0.8102239999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.242424 stddev:0.888659 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.464646 stddev:0.9135690000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.383838 stddev:1.0416290000000001 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.292929 stddev:0.997497 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.090909 stddev:0.9111090000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.242424 stddev:0.985664 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.943242 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.373737 stddev:1.050116 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4141410000000003 stddev:0.9950389999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.343434 stddev:1.026533 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.30303 stddev:1.029411 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.323232 stddev:0.993192 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4444440000000003 stddev:0.966324 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5454550000000005 stddev:0.844145 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5252529999999997 stddev:1.0380969999999998 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.353535 stddev:0.9879389999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.656566 stddev:0.976094 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5555559999999997 stddev:0.976721 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5454550000000005 stddev:1.075651 med:4.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.626263 stddev:0.959649 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.535354 stddev:1.103833 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.40404 stddev:0.9092030000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.212121 stddev:0.8677469999999999 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4545449999999995 stddev:1.085001 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:2.979798 stddev:0.887395 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.323232 stddev:1.135544 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.333333 stddev:1.082459 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.181818 stddev:0.8570989999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.141414 stddev:0.8166220000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.434343 stddev:0.9337840000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.272727 stddev:0.940859 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.565657 stddev:0.878033 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.282828 stddev:1.01544 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.373737 stddev:0.959649 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.242424 stddev:0.933018 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.606061 stddev:1.1084450000000001 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.5555559999999997 stddev:0.987009 med:4.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4747470000000003 stddev:1.0949229999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.282828 stddev:0.932472 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4747470000000003 stddev:0.891525 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.434343 stddev:1.1295979999999999 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:5 avg:2.959596 stddev:0.7374430000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.070707 stddev:0.7817689999999999 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.242424 stddev:0.995859 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.181818 stddev:0.8570989999999999 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4141410000000003 stddev:0.9950389999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.222222 stddev:0.859358 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:8 avg:3.252525 stddev:1.0573780000000002 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.161616 stddev:0.939665 med:3.0
7:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.242424 stddev:0.829883 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.40404 stddev:1.062864 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.272727 stddev:0.8386879999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.424242 stddev:0.954425 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5555559999999997 stddev:1.007269 med:4.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.575758 stddev:1.0549629999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.424242 stddev:0.8772190000000001 med:3.0
5:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.313131 stddev:0.94971 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:5 avg:3.111111 stddev:0.8514860000000001 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.141414 stddev:1.128243 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.111111 stddev:0.993808 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:7 avg:3.4949489999999996 stddev:1.057668 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.4444440000000003 stddev:1.084531 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.212121 stddev:0.987525 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.5555559999999997 stddev:0.9558139999999999 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.313131 stddev:1.001478 med:3.0
6:0:1 |busy_cores_prev_interval min:2 max:6 avg:3.050505 stddev:0.8211069999999999 med:3.0
