"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"05/22/2020 07:39:47.555","0","7536250880","1006821376","9.4958697002138645615","4.6839521989563035476","7186538496"
"05/22/2020 07:39:48.650","0","7536279552","1006792704","9.4955992674211966431","6.3939243834407228917","7186567168"
"05/22/2020 07:39:49.743","0","7536279552","1006735360","9.495058425118926948","8.2584172541459999195","7186567168"
"05/22/2020 07:39:50.839","0","7536365568","1006620672","9.4939767405143893342","5.4547031450545571118","7186653184"
"05/22/2020 07:39:51.931","0","7536476160","1006473216","9.4925860197964553322","2.7635473003689430271","7186759680"
"05/22/2020 07:39:52.978","0","7536656384","1006301184","9.4909634928896462469","6.6674331039768102158","7186939904"
"05/22/2020 07:39:54.118","0","7536812032","1006301184","9.4909634928896462469","15.688957013826678732","7187079168"
"05/22/2020 07:39:55.172","0","7536799744","1006170112","9.4897272785868800327","4.765316274517672035","7187083264"
"05/22/2020 07:39:56.309","0","7536898048","1006141440","9.4894568457942121142","187.16868177624658642","7187181568"
"05/22/2020 07:39:57.391","0","7536898048","1006141440","9.4894568457942121142","0","7187181568"
"05/22/2020 07:39:58.462","0","7536898048","1006039040","9.4884910642841120421","10.193649689853574003","7187181568"
"05/22/2020 07:39:59.541","0","7537545216","1007038464","9.4979171663285040239","626.68778414593850812","7187091456"
"05/22/2020 07:40:00.656","0","7537545216","1006895104","9.496565072214362857","46.61801956791371282","7187091456"
"05/22/2020 07:40:01.762","0","7537545216","1006866432","9.4962946394216949386","5.4244569779536506715","7187124224"
"05/22/2020 07:40:02.841","0","7537598464","1006800896","9.495676543911843126","132.67008188527341872","7187144704"
"05/22/2020 07:40:03.890","0","7537639424","1006710784","9.4948266422131162301","10.4429064469377888","7187181568"
"05/22/2020 07:40:05.046","0","7537643520","1006522368","9.4930495856080785444","142.38416201928524174","7187210240"
"05/22/2020 07:40:06.104","58.164692107522576237","7602233344","872243200","8.2265910944497662172","13057.548778414040498","7238414336"
"05/22/2020 07:40:07.119","92.449571295170756002","7611219968","881065984","8.3098034859424938503","10763.507492481112422","7239135232"
"05/22/2020 07:40:08.135","82.231744419610109276","7580512256","908472320","8.568287270275941836","24736.896622753414704","7197159424"
"05/22/2020 07:40:09.135","88.115672344779412128","7568744448","919343104","8.6708154316690784214","26465.297045646417246","7183327232"
"05/22/2020 07:40:10.137","98.318259519593098616","7569358848","921251840","8.6888177340591372655","1226.4617148349775562","7182225408"
"05/22/2020 07:40:11.137","99.707630231987948832","7570046976","921669632","8.6927581598732519552","234.99586407279230116","7181877248"
