iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,explore,update_model
0,0.005,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000011000000000000000000000000111100,2,7,3.474747,0.967590,3.000000,0,10,7,1,0,0,0
0,0.010,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000011000000000000000000000000001100,2,7,3.414141,1.082553,3.000000,4,4,7,1,0,0,1
0,0.015,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100001100000011001100000000000000000000001100,2,4,3.282828,0.682248,3.000000,4,5,7,0,0,0,1
0,0.020,0,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100110011000011110000000000000000000000001100,2,5,3.515152,0.946697,3.000000,4,6,7,0,0,0,1
0,0.025,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000011000000000000000000000000001100,2,6,3.404040,1.100222,3.000000,4,4,8,0,0,0,1
0,0.030,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100111111000011000000000000000000000000001100,2,4,3.252525,0.782942,3.000000,4,5,6,0,0,0,1
0,0.035,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000110011000000000000000000000000001100,2,5,3.484848,0.880354,4.000000,4,4,8,0,0,0,1
0,0.040,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000000001111110000000000000000000000001111,2,4,3.303030,0.744740,3.000000,4,5,6,0,0,0,1
0,0.046,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000110011000000000000000000000000001100,2,5,3.424242,0.922129,3.000000,4,4,7,0,0,0,1
0,0.051,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000011000011000000000000000000000000001100,2,4,3.282828,0.779023,3.000000,4,4,7,0,0,0,1
0,0.056,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100001100001111000000000000000000000000111100,2,4,3.242424,0.739791,3.000000,4,5,7,0,0,0,1
0,0.061,1,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111000011110011000000000000000000000000111100,2,5,3.404040,0.863622,3.000000,4,6,6,0,0,0,1
0,0.066,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110011000011000000000000000000000000111100,2,5,3.444444,0.912564,3.000000,4,5,5,1,0,0,1
0,0.071,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000011001111000000000000000000000000001111,2,5,3.303030,0.979121,3.000000,4,5,6,0,0,0,1
0,0.076,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100111100000011000000000000000000000000001111,2,5,3.303030,0.892783,3.000000,4,5,7,0,0,0,1
0,0.081,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000000001111110000000000000000000000001100,2,5,3.343434,0.842814,3.000000,4,5,7,0,0,0,1
0,0.086,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000011000011110000000000000000000000001100,2,5,3.363636,0.947666,3.000000,4,5,6,0,0,0,1
0,0.091,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000011000000000000000000000000001100,2,5,3.303030,0.999541,3.000000,4,4,6,0,0,0,1
0,0.096,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000001100,2,4,3.343434,0.684041,3.000000,4,5,6,0,0,0,1
0,0.101,0,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000011110011110000000000000000000000001100,2,5,3.313131,0.949710,3.000000,4,6,8,0,0,0,1
0,0.106,0,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001111000000000011000000000000000000000000001100,2,6,3.484848,1.018651,3.000000,4,4,6,0,0,0,1
0,0.111,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100001100000011000000000000000000000000001100,2,4,3.292929,0.741995,3.000000,4,4,6,0,0,0,1
0,0.116,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100110011001111000000000000000000000000001100,2,4,3.292929,0.714249,3.000000,4,5,6,0,0,0,1
0,0.121,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000011001111000000000000000000000000001100,2,5,3.383838,0.928854,3.000000,4,5,7,0,0,0,1
0,0.126,1,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100001100110011110000000000000000000000001100,2,5,3.474747,0.891525,3.000000,4,6,6,0,0,0,1
