"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"05/24/2020 17:39:12.992"," ","7605673984","900136960","8.4896720267109753166"," ","7274897408"
"05/24/2020 17:39:13.999","99.954994435639548556","7605665792","900079616","8.4891311844087056215","16.886544374312308037","7274897408"
"05/24/2020 17:39:15.000","99.957143437847349787","7605661696","900022272","8.4885903421064341501","0.99881480635078412345","7274897408"
"05/24/2020 17:39:16.007","99.971404236722065662","7605661696","900022272","8.4885903421064341501","0","7274897408"
"05/24/2020 17:39:17.014","99.946601359281473265","7605661696","899964928","8.488049499804164455","0","7274897408"
"05/24/2020 17:39:18.015","99.9777376787440204","7605596160","899964928","8.488049499804164455","0","7274831872"
"05/24/2020 17:39:19.022","99.966488148683765758","7605596160","899850240","8.4869678151996268411","0","7274831872"
"05/24/2020 17:39:20.028","99.897212254905667805","7605514240","900841472","8.4963166640364367055","147.0128966070218155","7274680320"
"05/24/2020 17:39:21.040","99.971290052106823509","7605448704","900841472","8.4963166640364367055","2.9650403947219907685","7274614784"
"05/24/2020 17:39:22.042","93.781226692957645241","7552122880","1013260288","9.5565985212001471893","34817.740419229041436","7221915648"
"05/24/2020 17:39:23.043","94.758534607325657362","7521783808","1042083840","9.8284488101090410339","11439.88494219403583","7180644352"
"05/24/2020 17:39:24.366","25.694807295729845009","7516270592","1044324352","9.849580286501343096","1140.4569752982756654","7172042752"
"05/24/2020 17:39:25.575","0","7516286976","1041022976","9.8184432391585882982","74.798637546926897812","7172042752"
"05/24/2020 17:39:26.846","0","7516291072","1040764928","9.8160094371568433758","3.9505639074427123525","7172042752"
"05/24/2020 17:39:28.157","0","7516303360","1040027648","9.8090557637179855988","9.9229036186844918888","7172042752"
"05/24/2020 17:39:29.558","0","7516164096","1039249408","9.8017157776750885034","94.501249405992140851","7171846144"
"05/24/2020 17:39:30.801","0","7516155904","1038811136","9.7975821955589541545","17.803253334144731213","7171846144"
"05/24/2020 17:39:32.068","0","7516094464","1037393920","9.7842156677004457066","81.805285329362632751","7171846144"
"05/24/2020 17:39:33.351","0","7516094464","1037094912","9.7813955763777240549","9.3409558646841102103","7171846144"
"05/24/2020 17:39:34.626","0","7516094464","1037008896","9.7805843012827882177","1.5513151390439881006","7171846144"
