"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"05/22/2020 08:23:22.274"," ","7605796864","900055040","8.4888994015028931273"," ","7274885120"
"05/22/2020 08:23:23.286","99.963782848837553274","7606616064","900055040","8.4888994015028931273","18.771181178551572089","7274909696"
"05/22/2020 08:23:24.292","99.954972166916022047","7606616064","900026368","8.4886289919932913506","1.9876600103576964607","7274909696"
"05/22/2020 08:23:25.305","99.961544260088359692","7606616064","900018176","8.4885517155026448677","2.9620689301086011724","7274909696"
"05/22/2020 08:23:26.316","99.956026591699924211","7606620160","899960832","8.4880108732003751726","0.9888677227246549517","7274913792"
"05/22/2020 08:23:27.329","99.983137879592803188","7606620160","899960832","8.4880108732003751726","0","7274913792"
"05/22/2020 08:23:28.331","99.948389157730019861","7606620160","899903488","8.4874700308981054775","0","7274913792"
"05/22/2020 08:23:29.337","99.903656711359161591","7606632448","899903488","8.4874700308981054775","143.13174850042159392","7274856448"
"05/22/2020 08:23:30.339","99.949396409959746279","7606566912","899903488","8.4874700308981054775","0.99812621765160258747","7274790912"
"05/22/2020 08:23:31.353","94.647385462390019484","7560142848","1004818432","9.4769788695212859864","30404.103627155531285","7228923904"
"05/22/2020 08:23:32.368","93.846817797768750324","7523110912","1039921152","9.8080513556040944678","15415.173634761971698","7180771328"
"05/22/2020 08:23:33.966","34.929937295524801755","7518089216","1039933440","9.8081672354154676441","800.80260441027019169","7172943872"
"05/22/2020 08:23:35.133","0","7518150656","1039790080","9.8068151413013264772","31.301870159842579255","7172943872"
"05/22/2020 08:23:36.368","0","7518167040","1039060992","9.7999387210700525941","8.1965244605191038829","7172943872"
"05/22/2020 08:23:37.570","0","7518179328","1038757888","9.7970799798604755182","65.732231683318417481","7172943872"
"05/22/2020 08:23:38.806","0","7518113792","1038417920","9.7938735526506484064","91.368520940937287378","7172878336"
"05/22/2020 08:23:39.967","0","7518109696","1038184448","9.7916715568377803436","2.5386726583854599681","7172878336"
"05/22/2020 08:23:41.115","0","7518044160","1036345344","9.7743259998444305126","95.709680635405931071","7172878336"
"05/22/2020 08:23:42.255","0","7518044160","1036316672","9.7740555670517625941","3.506871144140382146","7172878336"
"05/22/2020 08:23:43.442","0","7518076928","1036066816","9.7716990415406641546","12.630733353009208741","7172878336"
"05/22/2020 08:23:44.567","0","7518076928","1035952128","9.7706173569361265407","1.7781019455191342526","7172878336"
"05/22/2020 08:23:45.796","0","7518367744","1032781824","9.7407165238961379572","37.415959484697644655","7172878336"
"05/22/2020 08:23:46.997","0","7518351360","1032634368","9.7393258031782057316","7.366771929652238704","7172878336"
"05/22/2020 08:23:48.238","0","7518351360","1032396800","9.7370851574784804683","7.3031402042250119777","7172878336"
"05/22/2020 08:23:49.643","0","7518343168","1031815168","9.7315994812482031762","46.488246186537466542","7172878336"
"05/22/2020 08:23:50.857","0","7518339072","1031000064","9.7239118092050578213","8.4063007241439642314","7172878336"
"05/22/2020 08:23:52.178","0","7518375936","1029607424","9.7107770642523600912","21.959414307588243531","7172915200"
"05/22/2020 08:23:53.404","0","7518318592","1028874240","9.7038620174172951494","69.311145069042055411","7172952064"
"05/22/2020 08:23:54.519","0","7517212672","1034395648","9.7559373615672662083","1156.169869137703472","7172608000"
"05/22/2020 08:23:55.735","0","7526170624","1017876480","9.6001362916082459975","725.81461182357759299","7179821056"
"05/22/2020 08:23:56.984","0","7528153088","1012449280","9.5489494524777285278","784.74154937449691261","7179972608"
"05/22/2020 08:23:58.344","0","7529308160","1012183040","9.5464384205514658532","99.958355585092263595","7180079104"
"05/22/2020 08:23:59.594","0","7529345024","1012154368","9.5461679877587979348","9.6005499194993895173","7180111872"
"05/22/2020 08:24:00.839","0","7529345024","1012125696","9.5458975782491961581","1.6059744820290651202","7180111872"
"05/22/2020 08:24:02.016","0","7530115072","1010761728","9.5330332660891663465","50.538202374672209771","7180656640"
"05/22/2020 08:24:03.426","0","7530672128","1009885184","9.524766101856894096","33.572171955236150609","7181529088"
"05/22/2020 08:24:04.656","0","7531479040","1008218112","9.5090430484872889849","62.603315796816630723","7182020608"
"05/22/2020 08:24:05.741","0","7531708416","1007841280","9.5054889585602762025","19.348131951680159091","7182249984"
"05/22/2020 08:24:06.981","0","7531872256","1010765824","9.5330718926929574053","83.851127483222910541","7182471168"
"05/22/2020 08:24:08.327","0","7531925504","1010765824","9.5330718926929574053","51.998194028438255998","7182524416"
"05/22/2020 08:24:09.493","0","7532072960","1010704384","9.5324924237868966514","3.4297340104085569656","7182671872"
"05/22/2020 08:24:10.641","0","7532122112","1010704384","9.5324924237868966514","8.6859533628580471998","7182721024"
"05/22/2020 08:24:11.829","0","7535349760","1007214592","9.499578319839104168","160.78672946728340776","7185948672"
"05/22/2020 08:24:12.954","0","7535419392","1007214592","9.499578319839104168","118.23349485043866025","7186046976"
"05/22/2020 08:24:14.174","0","7535529984","1007112192","9.4986125383290023194","6.5809573746455125587","7186128896"
"05/22/2020 08:24:15.284","0","7535587328","1007054848","9.4980716960267326243","0.89775455426396610914","7186186240"
"05/22/2020 08:24:16.577","0","7535673344","1006952448","9.4971059145166325521","9.3136065971380066486","7186272256"
