"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"06/11/2020 09:26:47.773"," ","7560429568","891342848","8.4067300680109138256"," ","7308922880"
"06/11/2020 09:26:48.789","99.948144601638404083","7561162752","892370944","8.4164266028479737258","17.723068197874116692","7308857344"
"06/11/2020 09:26:49.789","99.967983294518987236","7561162752","892366848","8.4163879529611183017","4.9999230011857811462","7308857344"
"06/11/2020 09:26:50.794","99.959898251016454651","7561162752","892305408","8.4158084840550575478","0","7308857344"
"06/11/2020 09:26:51.795","99.881459993621305671","7561162752","892301312","8.4157698574512664891","29.948960980696696765","7308857344"
"06/11/2020 09:26:52.807","99.960210300034518127","7561109504","892162048","8.414456389940916381","1.9777303605936435993","7308804096"
"06/11/2020 09:26:53.819","99.768571501987452166","7560998912","888565760","8.3805378778792309902","27.673483337449763297","7308664832"
"06/11/2020 09:26:54.825","93.625545771503723813","7551942656","887009280","8.3658578825103724341","16257.944956818651917","7298666496"
"06/11/2020 09:26:55.835","99.875433440228704285","7553568768","886624256","8.3622265160927149452","75.270187786243354822","7298711552"
"06/11/2020 09:26:56.835","96.603657762372421303","7543386112","928378880","8.7560366626726544581","18901.828273215753143","7288754176"
"06/11/2020 09:26:57.844","92.909318201194793119","7500496896","998084608","9.4134685838160727656","25918.285869681276381","7244210176"
"06/11/2020 09:26:58.872","77.926906251310256835","7480668160","1013436416","9.5582596747107473334","5393.0194456290382732","7212797952"
"06/11/2020 09:27:00.024","0","7482478592","1012187136","9.546477047155256912","98.202633381142504732","7212605440"
"06/11/2020 09:27:01.266","0","7482474496","1012158464","9.5462066143625907699","7.3073555760035215911","7212605440"
"06/11/2020 09:27:02.624","0","7482478592","1008644096","9.5130607507920501575","5.8927831673827384407","7212605440"
"06/11/2020 09:27:03.840","0","7482478592","1008558080","9.5122494756971143204","2.4600913727137654341","7212605440"
"06/11/2020 09:27:05.025","0","7482474496","1008558080","9.5122494756971143204","3.3784345905079669059","7212605440"
"06/11/2020 09:27:06.366","0","7482519552","1008410624","9.510858731696115953","7.3858882117752768792","7212605440"
"06/11/2020 09:27:07.613","0","7482519552","1008381952","9.5105883221865141763","8.9417350851655559296","7212605440"
"06/11/2020 09:27:08.804","0","7482519552","1008381952","9.5105883221865141763","42.814051773269873991","7212605440"
"06/11/2020 09:27:10.175","0","7482716160","1008324608","9.5100474798842444812","7.2753813318371269858","7212605440"
"06/11/2020 09:27:11.378","0","7482716160","1008238592","9.5092362047893086441","0","7212605440"
"06/11/2020 09:27:12.548","0","7482720256","1008066560","9.5076137011655639242","2.5829399228837459646","7212605440"
"06/11/2020 09:27:13.932","0","7482720256","1007939584","9.5064161134665869923","5.7041506608793302036","7212605440"
"06/11/2020 09:27:15.316","0","7482716160","1007595520","9.5031710596529705981","19.53898276726850014","7212605440"
"06/11/2020 09:27:16.532","0","7482728448","1007468544","9.5019734719539936663","4.9900519156684550737","7212605440"
"06/11/2020 09:27:17.754","0","7482740736","1007042560","9.4979557929322950827","12.286214744194865034","7212605440"
"06/11/2020 09:27:18.942","0","7482720256","1006804992","9.4957151705156359611","4.1797122452026513884","7212605440"
"06/11/2020 09:27:20.143","0","7482720256","1006747648","9.495174328213366266","0","7212605440"
"06/11/2020 09:27:21.530","0","7482720256","1006690304","9.4946334859110947946","6.5545952264339542026","7212605440"
"06/11/2020 09:27:22.775","0","7482720256","1006563328","9.4934358982121178627","0","7212605440"
"06/11/2020 09:27:24.076","0","7482724352","1005187072","9.4804557062407166512","50.555923660555272647","7212609536"
"06/11/2020 09:27:25.248","0","7482728448","1005064192","9.4792967451455290018","45.342882880341143448","7212609536"
"06/11/2020 09:27:26.513","0","7482724352","1004662784","9.4755108723127072778","8.0028477333374308245","7212609536"
"06/11/2020 09:27:27.749","0","7482900480","1003384832","9.4634578119645507144","84.507280302198040545","7212613632"
"06/11/2020 09:27:28.935","0","7482900480","1003384832","9.4634578119645507144","42.381702074085708887","7212613632"
"06/11/2020 09:27:30.268","0","7482900480","1003352064","9.4631487525680917372","2.2818838502865133044","7212621824"
"06/11/2020 09:27:31.455","0","7482908672","1003352064","9.4631487525680917372","6.7208191065494293781","7212621824"
"06/11/2020 09:27:32.666","0","7482908672","1006198784","9.4899976880964818093","15.730272520348142606","7212621824"
"06/11/2020 09:27:33.905","0","7482908672","1006141440","9.4894568457942121142","5.6585574687946724737","7212621824"
"06/11/2020 09:27:35.023","0","7482908672","1006084096","9.4889160034919424191","0","7212621824"
"06/11/2020 09:27:36.406","0","7482908672","1005953024","9.4876798124722405703","6.4775453730461567403","7212621824"
"06/11/2020 09:27:37.667","0","7482908672","1005924352","9.4874093796795726519","12.012786409854648184","7212621824"
"06/11/2020 09:27:39.017","0","7482908672","1005895680","9.4871389701699690988","5.1586164001258696388","7212621824"
"06/11/2020 09:27:40.209","0","7482908672","1005895680","9.4871389701699690988","2.5286655852406845213","7212621824"
"06/11/2020 09:27:41.429","0","7482916864","1005895680","9.4871389701699690988","0","7212630016"
"06/11/2020 09:27:42.617","0","7482916864","1005850624","9.4867140076790743564","14.222292422713969984","7212634112"
"06/11/2020 09:27:43.876","0","7482920960","1005850624","9.4867140076790743564","0","7212634112"
