"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"05/22/2020 08:26:05.200"," ","7607865344","900227072","8.4905219284097022125"," ","7275831296"
"05/22/2020 08:26:06.201","99.951400253965132947","7607865344","900141056","8.4897106765978289644","17.978740139784701313","7275843584"
"05/22/2020 08:26:07.213","99.963027046195037428","7607865344","900083712","8.4891698342955592693","0","7275843584"
"05/22/2020 08:26:08.215","99.957094068509533713","7607865344","900083712","8.4891698342955592693","0","7275843584"
"05/22/2020 08:26:09.226","99.965469780474180084","7607865344","899969024","8.4880881496910216555","0","7275843584"
"05/22/2020 08:26:10.227","99.967221771299506372","7607865344","900964352","8.4974756018485582132","0","7275843584"
"05/22/2020 08:26:11.234","99.956365687915834428","7607865344","900960256","8.4974369752447671544","0","7275843584"
"05/22/2020 08:26:12.241","99.889634344894403739","7607672832","900902912","8.4968961329424974593","151.89965409569617805","7275581440"
"05/22/2020 08:26:13.242","99.947044214185879696","7607590912","900730880","8.495273606035688374","1.9976308098595068063","7275499520"
"05/22/2020 08:26:14.247","94.467679033759637264","7556239360","1009745920","9.5234526343465439879","31674.763551742664276","7224643584"
"05/22/2020 08:26:15.256","94.146457005836808207","7521243136","1041817600","9.825937754899713994","14529.401025938252133","7178891264"
"05/22/2020 08:26:16.509","33.697608195594000335","7516024832","1042137088","9.8289510258075196703","1231.1256179143304053","7170584576"
"05/22/2020 08:26:17.868","0","7516098560","1040121856","9.8099442920205053298","36.176065811498922642","7170584576"
"05/22/2020 08:26:19.087","0","7516114944","1039667200","9.8056561802061406041","4.9069543319574240314","7170584576"
"05/22/2020 08:26:20.415","0","7516131328","1039249408","9.8017157776750885034","73.7616880287038299","7170584576"
"05/22/2020 08:26:21.663","0","7516131328","1038966784","9.7990501927675328631","89.228726183566791974","7170584576"
"05/22/2020 08:26:22.990","0","7516127232","1038921728","9.798625253559702486","18.062955722728212038","7170584576"
"05/22/2020 08:26:24.228","0","7516065792","1037885440","9.7888514655150604682","76.022748594387905996","7170584576"
"05/22/2020 08:26:25.555","0","7516147712","1037770752","9.7877697809105193016","6.7707435269434972369","7170584576"
"05/22/2020 08:26:26.804","0","7516155904","1037451264","9.7847565100027154017","1.6031462707451133998","7170584576"
"05/22/2020 08:26:28.100","0","7516151808","1037250560","9.7828635735863027634","12.290813239326025652","7170584576"
"05/22/2020 08:26:29.318","0","7516442624","1034452992","9.7564782038695359034","45.142206157068613948","7170584576"
"05/22/2020 08:26:30.554","0","7516442624","1034268672","9.7547397971513536419","8.1136165959159303185","7170584576"
"05/22/2020 08:26:31.852","0","7516434432","1034010624","9.7523059951496087194","28.435867435367576661","7170584576"
"05/22/2020 08:26:33.068","0","7516438528","1033007104","9.7428412665014256788","15.602340679572266779","7170600960"
"05/22/2020 08:26:34.315","0","7516463104","1032454144","9.7376259997807501634","8.8514374734456868765","7170629632"
"05/22/2020 08:26:35.534","0","7516471296","1031876608","9.73217895015426393","11.452259375351237836","7170654208"
"05/22/2020 08:26:36.831","0","7516467200","1031659520","9.7301314840396244676","17.789003240382953663","7170658304"
"05/22/2020 08:26:38.190","0","7515488256","1037299712","9.7833271393979259756","890.41900321934292606","7170621440"
"05/22/2020 08:26:39.398","0","7515009024","1037148160","9.7818977687931383258","372.42008458220402645","7177789440"
"05/22/2020 08:26:40.766","0","7525228544","1019179008","9.6124211115791524662","693.48153045869946709","7178612736"
"05/22/2020 08:26:42.004","0","7526555648","1013485568","9.5587232405223705456","535.43594081497542447","7178874880"
"05/22/2020 08:26:43.283","0","7527223296","1013370880","9.5576415559178311554","39.131992916483170575","7178899456"
"05/22/2020 08:26:44.491","0","7529025536","1012187136","9.546477047155256912","104.7146665505735541","7179190272"
"05/22/2020 08:26:45.708","0","7529189376","1012088832","9.5455498922489478986","4.9322502002288075573","7179395072"
"05/22/2020 08:26:46.956","0","7530475520","1009119232","9.5175419956253719533","48.213191016564685754","7180800000"
"05/22/2020 08:26:48.235","0","7530856448","1009668096","9.5227186357422546337","43.798157442800778938","7181135872"
"05/22/2020 08:26:49.443","0","7531233280","1008361472","9.5103951658844945172","9.0642549376086734014","7181381632"
"05/22/2020 08:26:50.721","0","7531184128","1008361472","9.5103951658844945172","32.202152863148391759","7181385728"
"05/22/2020 08:26:51.989","0","7531184128","1011208192","9.5372441014128845893","102.56976716662852311","7181385728"
"05/22/2020 08:26:53.208","0","7531184128","1011179520","9.5369736686202166709","0.81709152838686283093","7181410304"
"05/22/2020 08:26:54.486","0","7534342144","1007591424","9.5031324330491795394","5.4979851062725177968","7184547840"
"05/22/2020 08:26:55.724","0","7534448640","1007591424","9.5031324330491795394","108.72215867121228428","7184650240"
"05/22/2020 08:26:56.972","0","7534395392","1007562752","9.5028620002565116209","160.17716876282517546","7184596992"
"05/22/2020 08:26:58.240","0","7534534656","1007505408","9.5023211579542419258","1.5833216695303677923","7184650240"
"05/22/2020 08:26:59.518","0","7534575616","1007476736","9.5020507484446401492","7.0480044280262488243","7184711680"
"05/22/2020 08:27:00.736","0","7534596096","1007476736","9.5020507484446401492","5.7202922546343968335","7184703488"
"05/22/2020 08:27:01.945","0","7534727168","1007448064","9.5017803156519722307","10.766515441295037903","7184842752"
