iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,explore,update_model
1,0.005236,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000000011110000111100000000000000000000111111,2,6,3.505155,0.985709,4.000000,0,10,6,1,0,1,0
2,0.010328,0,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000110011111100110000000000000000000000111111,2,6,3.428571,1.010153,3.000000,7,7,6,1,0,1,1
3,0.015411,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000000011111100110000000000000000000000111111,2,6,3.479592,1.071234,3.000000,7,7,6,1,0,1,1
4,0.020454,0,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000111111,2,6,3.459184,0.949418,3.500000,8,8,6,1,0,0,1
5,0.025712,2,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111001100110000000000000000000000111111,2,6,3.122449,0.982140,3.000000,7,7,6,1,0,0,1
6,0.030948,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000110011000011111100000000000000000000111111,2,6,2.979592,0.832743,3.000000,7,7,6,1,0,0,1
7,0.035993,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011000011000011110000000000000000000000111111,2,7,3.091837,0.980282,3.000000,7,7,7,0,0,0,0
8,0.041072,2,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011000011111100111100000000000000000000111111,2,5,3.071429,0.731925,3.000000,8,8,5,1,0,0,1
9,0.046322,2,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011110011000000111100000000000000000000111111,2,6,3.346939,1.021224,3.000000,7,7,6,1,0,0,1
10,0.051572,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000001111110000110000000000000000000000111111,2,5,3.000000,0.795395,3.000000,8,8,5,1,0,0,1
11,0.056840,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000110011001100110000000000000000000000111111,2,6,3.071429,0.917517,3.000000,7,7,6,1,0,0,1
12,0.062081,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011000011000000110000000000000000000000110011,2,5,2.989796,0.826783,3.000000,8,8,5,1,0,0,1
13,0.067250,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011000011001100111100000000000000000000110000,2,6,3.111111,0.874890,3.000000,7,7,6,1,0,0,1
14,0.072407,3,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111110011000000110000000000000000000000110000,2,5,3.111111,0.908866,3.000000,8,8,5,1,0,0,1
15,0.077551,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000011110000000000000000000000110000,2,5,3.131313,0.848605,3.000000,8,8,5,1,0,0,1
16,0.082567,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100001111000000110000000000000000000000110000,2,5,3.151515,0.845232,3.000000,8,8,5,1,0,0,1
17,0.087657,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011110000110000000000000000000000001111,2,6,3.000000,0.898933,3.000000,7,7,6,1,0,0,1
18,0.092850,2,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100111111000000110000000000000000000000111111,2,6,2.959184,0.957445,3.000000,7,7,6,1,0,0,1
19,0.097928,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000110011000000110000000000000000000000111100,2,6,3.080808,0.950032,3.000000,7,7,6,1,0,0,1
20,0.102969,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000110011000000110000000000000000000000110011,2,5,3.091837,0.858175,3.000000,8,8,5,1,0,0,1
21,0.108228,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111111,2,5,3.171717,0.865038,3.000000,8,8,5,1,0,0,1
22,0.113264,2,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111001111001111110000000000000000000000110011,2,5,3.161616,0.849326,3.000000,8,8,5,1,0,0,1
23,0.118297,1,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100110011000011111100000000000000000000111100,2,6,3.303030,0.881396,3.000000,7,7,6,1,0,0,1
24,0.123478,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000110011110000110000000000000000000000111100,2,6,3.050505,1.008787,3.000000,7,7,6,1,0,0,1
25,0.128510,1,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100110011001100111100000000000000000000111100,2,6,3.070707,0.879078,3.000000,7,7,6,1,0,0,1
26,0.133563,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000111111,2,5,2.979798,0.791110,3.000000,8,8,5,1,0,0,1
27,0.138732,2,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000011000000110000000000000000000000111111,2,6,3.262626,0.959649,3.000000,7,7,6,1,0,0,1
28,0.143889,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111110011000000111100000000000000000000111100,2,5,3.090909,0.792527,3.000000,8,8,5,1,0,0,1
29,0.149049,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000011001100110000000000000000000000111100,2,6,3.333333,0.942809,3.000000,7,7,6,1,0,0,1
30,0.154196,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011000011110000000000000000000000111100,2,5,3.252525,0.856861,3.000000,8,8,5,1,0,1,1
31,0.159334,0,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000011000011110011110000000000000000000000111100,2,6,3.464646,1.076030,3.000000,7,7,6,1,0,0,1
32,0.164485,1,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011001111110000111100000000000000000000110011,2,6,3.121212,0.966852,3.000000,7,7,6,1,0,0,1
33,0.169501,0,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011000011110011110000000000000000000000110011,2,5,3.060606,0.850647,3.000000,8,8,5,1,0,0,1
34,0.174672,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011110011110000000000000000000000111100,2,5,3.282828,0.865038,3.000000,8,8,5,1,0,0,1
35,0.179696,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000110011001100110000000000000000000000111100,2,5,3.262626,0.847883,3.000000,8,8,5,1,0,0,1
36,0.184709,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000111100,2,6,3.252525,0.967590,3.000000,7,7,6,1,0,0,1
37,0.189868,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000110011000011111100000000000000000000111100,2,6,3.101010,0.893240,3.000000,7,7,6,1,0,0,1
38,0.194902,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000001111000000110000000000000000000000111100,2,6,2.909091,0.841966,3.000000,7,7,6,1,0,0,1
39,0.199929,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011000000111100000000000000000000111100,2,5,2.878788,0.844145,3.000000,8,8,5,1,0,0,1
40,0.205080,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011000011110000110000000000000000000000111100,2,5,3.171717,0.932472,3.000000,8,8,5,1,0,0,1
41,0.210100,0,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000001111111100110000000000000000000000111111,2,5,3.030303,0.869861,3.000000,8,8,5,1,0,0,1
42,0.215126,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111100,2,6,3.141414,0.921243,3.000000,7,7,6,1,0,1,1
43,0.220269,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110000000011000000110000000000000000000000111100,2,6,3.454545,0.966852,3.000000,7,7,6,1,0,0,1
44,0.225409,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000110011000000110000000000000000000000111111,2,5,2.878788,0.819864,3.000000,8,8,5,1,0,0,1
45,0.230562,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111111,2,5,2.959596,0.827790,3.000000,8,8,5,1,0,0,1
46,0.235580,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011000011110011110000000000000000000000111111,2,5,2.979798,0.778237,3.000000,8,8,5,1,0,0,1
47,0.240610,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011110000110000000000000000000000111111,2,5,3.050505,0.808712,3.000000,8,8,5,1,0,0,1
48,0.245623,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111111,2,5,2.868687,0.786842,3.000000,8,8,5,1,0,0,1
49,0.250637,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111111,2,5,2.979798,0.898706,3.000000,8,8,5,1,0,1,1
50,0.255786,0,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000011000011000000110000000000000000000000111111,2,8,3.373737,1.020852,3.000000,7,7,8,1,0,0,1
51,0.260925,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011000011110000000000000000000000111111,2,5,2.767677,0.693815,3.000000,8,8,5,1,0,1,1
52,0.266031,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110011000011000000110000000000000000000000111111,2,7,3.505051,1.166656,3.000000,7,7,7,1,0,0,1
53,0.271185,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000111111,2,6,2.828283,0.865038,3.000000,7,7,6,1,0,1,1
54,0.276399,0,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000000011000000111100000000000000000000111100,2,6,3.373737,0.927535,3.000000,7,7,6,1,0,0,1
55,0.281544,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000001111000011110000000000000000000000111100,2,6,2.818182,0.891754,3.000000,7,7,6,1,0,1,1
56,0.286671,0,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000111111,2,6,3.393939,0.993089,3.000000,7,7,6,1,0,1,1
57,0.291703,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110000000011000000110000000000000000000000110011,2,6,3.373737,1.087912,3.000000,7,7,6,1,0,1,1
58,0.296735,0,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001111000011000011110000000000000000000000110011,2,6,3.474747,0.946481,4.000000,8,8,6,1,0,0,1
59,0.301975,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000110000000011110000111100000000000000000000111111,2,6,3.181818,1.028519,3.000000,7,7,6,1,0,0,1
60,0.307145,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011110011110000000000000000000000000011,2,5,2.828283,0.888085,3.000000,8,8,5,1,0,0,1
61,0.312306,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000000011,2,5,2.848485,0.833196,3.000000,8,8,5,1,0,0,1
62,0.317321,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000001111110000110000000000000000000000000000,2,7,3.080808,1.031590,3.000000,7,7,7,1,0,0,1
63,0.322458,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000001100,2,6,2.816327,0.799833,3.000000,7,7,6,1,0,1,1
64,0.327664,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000001111110000110000000000000000000000001100,2,7,3.444444,0.987009,3.000000,7,7,7,1,0,0,1
65,0.332831,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100001111000011110000000000000000000000001100,2,5,2.777778,0.732445,3.000000,8,8,5,1,0,0,1
66,0.338010,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000011110000000000000000000000110000,2,7,3.151515,1.209087,3.000000,7,7,7,1,0,0,1
67,0.343263,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011001111000000110000000000000000000000000000,2,5,2.939394,0.814244,3.000000,8,8,5,1,0,0,1
68,0.348424,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011110000110000000000000000000000000000,2,6,3.141414,1.025041,3.000000,7,7,6,1,0,0,1
69,0.353559,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011111100110000000000000000000000110000,2,6,2.929293,0.879078,3.000000,7,7,6,1,0,1,1
70,0.358713,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000011110011000000110000000000000000000000110000,2,6,3.575758,1.092591,4.000000,8,8,6,1,0,0,1
71,0.363853,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000110000,2,7,3.080808,0.981411,3.000000,7,7,7,1,0,0,1
72,0.368969,0,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011110011111100000000000000000000000011,2,5,2.979798,0.887395,3.000000,8,8,5,1,0,0,1
73,0.374116,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000111100000000000000000000000011,2,6,3.222222,0.810980,3.000000,7,7,6,1,0,0,1
74,0.379227,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011001111000000110000000000000000000000000011,2,5,2.818182,0.795995,3.000000,8,8,5,1,0,0,1
75,0.384371,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011110000110000000000000000000000111111,2,6,3.020202,1.044271,3.000000,7,7,6,1,0,0,1
76,0.389553,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011001100110000000000000000000000111111,2,5,2.897959,0.838972,3.000000,8,8,5,1,0,0,1
77,0.394807,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111100,2,5,3.111111,0.886360,3.000000,8,8,5,1,0,0,1
78,0.399862,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000011110000000000000000000000111100,2,4,3.070707,0.728254,3.000000,8,8,4,1,0,0,1
79,0.404892,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000111100000000000000000000000011,2,5,3.030303,0.784374,3.000000,8,8,5,1,0,0,1
80,0.409910,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100001111000000110000000000000000000000110000,2,5,3.060606,0.826556,3.000000,8,8,5,1,0,0,1
81,0.414972,0,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000111111110000110000000000000000000000000000,2,6,3.040404,0.875240,3.000000,7,7,6,1,0,0,1
82,0.420184,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011001100110000000000000000000000000000,2,5,2.828283,0.804538,3.000000,8,8,5,1,0,0,1
83,0.425347,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100001111000000111100000000000000000000000011,2,5,3.070707,0.755485,3.000000,8,8,5,1,0,1,1
84,0.430579,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110000001111001100110000000000000000000000111100,2,7,3.404040,0.920246,3.000000,7,7,7,1,0,0,1
85,0.435745,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100001111110000110000000000000000000000111100,2,5,3.050505,0.796124,3.000000,8,8,5,1,0,1,1
86,0.440912,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000011000011000011110000000000000000000000111111,2,6,3.565657,1.016645,3.000000,8,8,6,1,0,0,1
87,0.446168,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011000011000000110000000000000000000000111111,2,6,3.326531,0.987426,3.000000,7,7,6,1,0,0,1
88,0.451403,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000001111,2,5,2.979592,0.820398,3.000000,8,8,5,1,0,0,1
89,0.456638,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011001111000000110000000000000000000000001111,2,5,3.387755,0.932767,3.000000,8,8,5,1,0,0,1
90,0.461681,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111111,2,6,3.214286,0.917517,3.000000,7,7,6,1,0,0,1
91,0.466900,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011000011000011110000000000000000000000001111,2,5,3.050505,0.868922,3.000000,8,8,5,1,0,0,1
92,0.472058,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011000011111100000000000000000000001111,2,6,3.191919,0.906506,3.000000,7,7,6,1,0,0,1
93,0.477228,2,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100110011001100110000000000000000000000111111,2,5,2.858586,0.804157,3.000000,8,8,5,1,0,0,1
94,0.482443,2,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000110011000011110000110000000000000000000000111111,2,5,2.878788,0.819864,3.000000,8,8,5,1,0,0,1
95,0.487498,2,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100000011110000110000000000000000000000111111,2,6,3.090909,0.888659,3.000000,7,7,6,1,0,0,1
96,0.492685,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011001100110000000000000000000000111111,2,5,2.888889,0.815121,3.000000,8,8,5,1,0,0,1
97,0.497912,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011110000110000000000000000000000111111,2,7,3.060606,0.896888,3.000000,7,7,7,1,0,0,1
98,0.503066,2,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011110011000000111100000000000000000000111111,2,5,2.868687,0.747338,3.000000,8,8,5,1,0,0,1
99,0.508223,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000110000000011110000111100000000000000000000111111,2,6,3.163265,0.965675,3.000000,7,7,6,1,0,1,1
100,0.513440,0,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000111111001100110000000000000000000000001111,2,7,3.545455,1.112579,3.000000,7,7,7,1,0,0,1
101,0.518678,0,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111111,2,5,3.050505,0.936075,3.000000,8,8,5,1,0,0,1
102,0.523860,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000111100000000000000000000111100,2,5,3.122449,0.939662,3.000000,8,8,5,1,0,0,1
103,0.528906,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000011001100110000000000000000000000111100,2,6,3.051020,0.747410,3.000000,7,7,6,1,0,1,1
104,0.534171,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110000000011111100110000000000000000000000111100,2,7,3.444444,1.065740,3.000000,7,7,7,1,0,0,1
105,0.539408,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011000011000011110000000000000000000000111111,2,5,2.918367,0.791195,3.000000,8,8,5,1,0,1,1
106,0.544621,1,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110000000011111100111100000000000000000000111111,2,6,3.565657,1.026533,3.000000,7,7,6,1,0,0,1
107,0.549779,2,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000011000000110000000000000000000000111111,2,5,2.867347,0.764489,3.000000,8,8,5,1,0,0,1
108,0.555012,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000110011000011110000000000000000000000111100,2,5,3.153061,0.884700,3.000000,8,8,5,1,0,0,1
109,0.560082,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000111111,2,5,3.081633,0.828984,3.000000,8,8,5,1,0,0,1
110,0.565129,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000000011,2,5,3.030612,0.885877,3.000000,8,8,5,1,0,0,1
111,0.570184,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000110011,2,5,2.969697,0.846318,3.000000,8,8,5,1,0,0,1
112,0.575223,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011110000110000000000000000000000111111,2,6,3.081633,0.922214,3.000000,7,7,6,1,0,0,1
113,0.580477,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000110000000011110000110000000000000000000000111100,2,5,3.040816,0.807091,3.000000,8,8,5,1,0,0,1
114,0.585739,2,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000110011000011000000110000000000000000000000110011,2,6,3.173469,0.903796,3.000000,7,7,6,1,0,0,1
115,0.591009,3,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000110011110011000000110000000000000000000000110000,2,5,2.826531,0.769648,3.000000,8,8,5,1,0,1,1
116,0.596247,0,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000000011000011110000000000000000000000111111,2,6,3.397959,0.997341,3.000000,7,7,6,1,0,0,1
117,0.601528,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111111111000000110000000000000000000000111111,2,5,2.857143,0.742307,3.000000,8,8,5,1,0,0,1
118,0.606769,2,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111110011000000110000000000000000000000111111,2,6,3.112245,0.913422,3.000000,7,7,6,1,0,0,1
119,0.612027,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000110000110011001100110000000000000000000000110011,2,6,3.060606,0.972534,3.000000,7,7,6,1,0,0,1
120,0.617078,2,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110011000000111100000000000000000000111111,2,5,3.080808,0.836983,3.000000,8,8,5,1,0,1,1
121,0.622297,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000000000110011001100110000000000000000000000111111,2,7,3.595960,1.053318,4.000000,7,7,7,1,0,0,1
122,0.627542,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100110011001100110000000000000000000000110011,2,4,2.959184,0.713119,3.000000,8,8,4,1,0,0,1
123,0.632721,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011000011000000110000000000000000000000111100,2,6,3.272727,0.919136,3.000000,7,7,6,1,0,0,1
124,0.637910,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011000011000000110000000000000000000000001100,2,5,2.959596,0.764347,3.000000,8,8,5,1,0,0,1
125,0.643073,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000110000000011001100111100000000000000000000001100,2,5,3.121212,0.844145,3.000000,8,8,5,1,0,1,1
126,0.648241,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110000110011000011110000000000000000000000110011,2,6,3.444444,0.867159,3.000000,8,8,6,1,0,0,1
127,0.653421,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011000000110000000000000000000000111100,2,6,3.151515,0.868804,3.000000,7,7,6,1,0,0,1
128,0.658544,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000011001111000000110000000000000000000000111100,2,5,2.909091,0.766613,3.000000,8,8,5,1,0,0,1
129,0.663708,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000110000000011000000110000000000000000000000111111,2,6,3.102041,0.862954,3.000000,7,7,6,1,0,0,1
130,0.668941,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011000011110000000000000000000000110000,2,5,2.848485,0.808586,3.000000,8,8,5,1,0,0,1
131,0.674105,2,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000110011000011110000111100000000000000000000110000,2,6,3.111111,0.993808,3.000000,7,7,6,1,0,0,1
132,0.679229,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011111100110000000000000000000000111100,2,6,3.051020,0.918877,3.000000,7,7,6,1,0,0,1
133,0.684305,0,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000110000,2,5,2.959596,0.851845,3.000000,8,8,5,1,0,0,1
134,0.689471,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000000000011000000110000000000000000000000110000,2,6,3.121212,0.966852,3.000000,7,7,6,1,0,0,1
135,0.694605,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000000000000011110011110000000000000000000000110000,2,5,3.040404,0.777450,3.000000,8,8,5,1,0,0,1
136,0.699752,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000000011000011000000110000000000000000000000110000,2,5,3.050505,0.857218,3.000000,8,8,5,1,0,0,1
137,0.704770,1,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000011111100111100000000000000000000110000,2,6,3.141414,0.932143,3.000000,7,7,6,1,0,0,1
138,0.709892,1,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100001111110000110000000000000000000000110000,2,6,3.060606,0.885554,3.000000,7,7,6,1,0,0,1
139,0.714909,2,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000110000110011111100111100000000000000000000110000,2,5,3.010101,0.834786,3.000000,8,8,5,1,0,1,1
140,0.720105,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000110000000011000000111100000000000000000000001100,2,5,3.393939,0.862439,3.000000,8,8,5,1,0,0,1
141,0.725252,2,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000011001100111100000000000000000000111111,2,5,3.070707,0.831847,3.000000,8,8,5,1,0,0,1
142,0.730271,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000011000000110000000000000000000000001100,2,6,2.989899,0.834786,3.000000,7,7,6,1,0,0,1
143,0.735413,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011110000000000000000000000001100,2,5,3.060606,0.850647,3.000000,8,8,5,1,0,0,1
144,0.740528,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011000000110000000000000000000000001100,2,5,3.010101,0.904478,3.000000,8,8,5,1,0,0,1
145,0.745542,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000011000000110000000000000000000000001100,2,6,3.111111,1.043391,3.000000,7,7,6,1,0,0,1
146,0.750677,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000000111100000000000000000000001100,2,6,3.030303,0.968750,3.000000,7,7,6,1,0,0,1
147,0.755698,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011110000000000000000000000001100,2,6,3.313131,0.906168,3.000000,7,7,6,1,0,0,1
