iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,explore,update_model
41,0.347,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100000011001100000000000000000000001100,2,6,3.151515,0.880354,3.000000,7,7,6,1,0,0,1
41,0.352,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,6,3.292929,0.987319,3.000000,7,7,6,1,0,0,1
41,0.357,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110011110011001100000000000000000000001100,2,6,3.252525,0.844990,3.000000,7,7,6,1,0,0,1
41,0.362,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001100,2,6,3.353535,0.987939,3.000000,7,7,6,1,0,0,1
41,0.367,3,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111110011001100000000000000000000001100,2,6,3.585859,0.942917,4.000000,8,8,6,1,0,0,1
42,0.372,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000001100,2,7,3.515152,1.018651,3.000000,7,7,7,1,0,0,1
43,0.377,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100000011001100000000000000000000001100,2,5,3.292929,0.923897,3.000000,8,8,5,1,0,0,1
44,0.382,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111000011001100000000000000000000001100,2,7,3.565657,1.138505,3.000000,7,7,7,1,0,0,1
45,0.387,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100000011001100000000000000000000001111,2,6,3.555556,0.912564,4.000000,8,8,6,1,0,0,1
46,0.392,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011111100000000000000000000001111,2,7,3.575758,0.954425,4.000000,7,7,7,1,0,0,1
47,0.397,3,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110011111111001100000000000000000000001111,2,5,3.484848,0.880354,3.000000,8,8,5,1,0,0,1
48,0.402,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001111,2,7,3.575758,1.025837,4.000000,7,7,7,1,0,0,1
49,0.408,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100110011001100000000000000000000001111,2,6,3.212121,0.879310,3.000000,7,7,6,1,0,0,1
49,0.413,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100001111000011001100000000000000000000001111,2,6,3.353535,0.856504,3.000000,7,7,6,1,0,0,1
49,0.418,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000001111,2,6,3.171717,0.865038,3.000000,7,7,6,1,0,0,1
49,0.423,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100001100110011111100000000000000000000001111,2,6,3.343434,0.922903,3.000000,7,7,6,1,0,0,1
49,0.428,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100111111001100000000000000000000001111,2,5,3.313131,0.812111,3.000000,8,8,5,1,0,0,1
50,0.433,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001100,2,7,3.464646,1.037802,3.000000,7,7,7,1,0,0,1
51,0.438,2,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100000000000011111100000000000000000000001100,2,6,3.212121,1.075651,3.000000,7,7,6,1,0,0,1
51,0.443,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100001111001100000000000000000000001100,2,6,3.585859,0.921243,4.000000,8,8,6,1,0,0,1
52,0.448,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111000011001100000000000000000000001100,2,7,3.484848,1.113404,3.000000,7,7,7,1,0,0,1
53,0.453,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000001100,2,6,3.262626,1.020852,3.000000,7,7,6,1,0,0,1
53,0.458,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110000001111001100000000000000000000001100,2,5,3.090909,0.779678,3.000000,8,8,5,1,0,0,1
54,0.463,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000001111001100000000000000000000001100,2,6,3.444444,0.867159,3.000000,8,8,6,1,0,0,1
54,0.468,2,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100000011000011111100000000000000000000001100,2,6,3.474747,0.913904,4.000000,8,8,6,1,0,0,1
54,0.473,3,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111000011111100000000000000000000001100,2,6,3.545455,0.956348,4.000000,8,8,6,1,0,0,1
54,0.478,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000110011001100000000000000000000001100,2,5,3.393939,0.814244,3.000000,8,8,5,1,0,0,1
54,0.483,3,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000001100,2,6,3.363636,1.019552,3.000000,7,7,6,1,0,0,1
55,0.489,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011111100000000000000000000001100,2,6,3.606061,1.161836,4.000000,8,8,6,1,0,0,1
56,0.494,2,3,6,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100001100111111111100000000000000000000001111,2,6,3.474747,1.122258,3.000000,7,7,6,1,0,0,1
57,0.499,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111111100000000000000000000001111,2,6,3.232323,1.042804,3.000000,7,7,6,1,0,0,1
57,0.504,4,4,6,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111111111001100000000000000000000001111,2,7,3.484848,1.085847,3.000000,7,7,7,0,0,0,0
57,0.509,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000001111,2,7,3.303030,1.048853,3.000000,7,7,7,0,0,0,0
57,0.514,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110000001111001100000000000000000000001111,2,5,3.030303,0.926103,3.000000,8,8,5,1,0,0,1
58,0.519,2,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100110000001111001100000000000000000000001111,2,6,3.161616,1.051282,3.000000,7,7,6,1,0,0,1
59,0.524,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000001111,2,5,2.979798,0.816247,3.000000,8,8,5,1,0,0,1
60,0.529,2,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100110011110011001100000000000000000000001111,2,6,3.151515,0.845232,3.000000,7,7,6,1,0,0,1
61,0.534,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100111111111100000000000000000000111100,2,6,3.474747,0.988248,3.000000,7,7,6,1,0,0,1
61,0.539,3,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100001100000011001100000000000000000000111100,2,7,3.212121,1.017749,3.000000,7,7,7,0,0,0,0
61,0.544,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000111100,2,7,3.252525,1.122258,3.000000,7,7,7,0,0,0,0
61,0.549,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100001111110011001100000000000000000000111100,2,6,3.141414,1.034848,3.000000,7,7,6,1,0,0,1
61,0.554,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011001100000000000000000000111100,2,7,3.313131,1.041041,3.000000,7,7,7,0,0,0,0
61,0.559,3,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100001100000011001100000000000000000000111100,2,7,3.414141,1.091844,3.000000,7,7,7,0,0,0,0
61,0.564,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000111100,2,6,3.323232,0.919247,3.000000,7,7,6,1,0,0,1
61,0.569,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000011001100000000000000000000111100,2,7,3.404040,0.931158,3.000000,7,7,7,0,0,0,0
61,0.575,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,5,3.303030,0.881396,3.000000,8,8,5,1,0,0,1
62,0.580,2,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100110011110011001100000000000000000000001100,2,6,3.636364,1.077357,4.000000,8,8,6,1,0,0,1
62,0.585,2,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100001100110011001100000000000000000000001100,2,6,3.464646,0.946158,3.000000,7,7,6,1,0,0,1
63,0.590,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001100,2,6,3.193878,1.065777,3.000000,7,7,6,1,0,0,1
63,0.595,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,6,3.282828,0.953891,3.000000,7,7,6,1,0,0,1
63,0.600,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111001100000000000000000000001100,2,6,3.292929,0.934766,3.000000,7,7,6,1,0,0,1
63,0.605,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111001100000000000000000000001100,2,6,3.408163,0.988059,3.000000,7,7,6,1,0,0,1
63,0.610,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,6,3.333333,0.932034,3.000000,7,7,6,1,0,0,1
63,0.615,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,6,3.454545,0.997702,3.000000,7,7,6,1,0,0,1
63,0.620,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011111100000000000000000000001100,2,6,3.444444,0.901427,4.000000,8,8,6,1,0,0,1
64,0.626,2,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100110000110011001100000000000000000000001100,2,8,3.515152,0.998622,3.000000,7,7,8,0,0,0,0
65,0.631,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011001100000000000000000000001100,2,7,3.303030,1.067940,3.000000,7,7,7,0,0,0,0
65,0.636,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111001111001100000000000000000000001100,2,7,3.414141,1.025041,3.000000,7,7,7,0,0,0,0
65,0.641,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001111000011001100000000000000000000001100,2,6,3.363636,0.915131,3.000000,7,7,6,1,0,0,1
65,0.646,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011111100000000000000000000001100,2,6,3.404040,1.043684,3.000000,7,7,6,1,0,0,1
65,0.651,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011001100000000000000000000110011,2,6,3.404040,0.851845,3.000000,8,8,6,1,0,0,1
66,0.656,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000110011,2,6,3.474747,1.028321,3.000000,7,7,6,1,0,0,1
67,0.661,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110000110011001100000000000000000000110011,2,6,3.515152,1.104295,3.000000,7,7,6,1,0,0,1
67,0.666,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000110011,2,6,3.414141,1.034848,3.000000,7,7,6,1,0,0,1
67,0.671,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000110011,2,6,3.333333,1.073087,3.000000,7,7,6,1,0,0,1
67,0.676,4,4,6,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100111111111100000000000000000000110011,2,6,3.323232,0.885669,3.000000,7,7,6,1,0,0,1
67,0.681,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000111100,2,6,3.383838,0.895636,3.000000,7,7,6,1,0,0,1
67,0.686,4,4,6,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100111111111100000000000000000000111100,2,6,3.292929,0.831847,3.000000,7,7,6,1,0,0,1
67,0.691,4,4,7,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111111111111100000000000000000000111100,2,7,3.363636,1.077357,3.000000,7,8,7,0,0,0,0
68,0.696,3,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000111100,2,6,3.515152,0.957307,3.000000,8,8,6,1,0,0,1
68,0.702,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000111100,2,6,3.505051,0.925222,3.000000,8,8,6,1,0,0,1
68,0.707,2,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100000000110011001100000000000000000000111100,2,8,3.494949,1.149209,3.000000,7,7,8,0,0,0,0
69,0.712,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000000000011111100000000000000000000111100,2,6,3.111111,0.874890,3.000000,7,7,6,1,0,0,1
69,0.717,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110000110011001100000000000000000000111100,2,6,3.333333,0.984732,3.000000,7,7,6,1,0,0,1
69,0.722,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000111100,2,7,3.404040,1.004225,3.000000,7,7,7,0,0,0,0
69,0.727,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000110011,2,6,3.252525,0.924891,3.000000,7,7,6,1,0,0,1
69,0.732,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000011000011111100000000000000000000110000,2,6,3.252525,1.008484,3.000000,7,7,6,1,0,0,1
69,0.737,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100111111001100000000000000000000110000,2,6,3.343434,1.016645,3.000000,7,7,6,1,0,0,1
69,0.742,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000000110011001100000000000000000000110000,2,6,3.323232,0.951642,3.000000,7,7,6,1,0,0,1
69,0.747,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000110000,2,7,3.383838,0.960924,3.000000,7,7,7,0,0,0,0
