iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,explore,update_model
27,0.260,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111110000001100000000000000000000110011,2,5,2.898990,0.810224,3.000000,8,8,5,1,0,1,1
28,0.265,0,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001111110000000000001100000000000000000000110011,2,6,3.414141,0.974525,3.000000,7,7,6,1,0,0,1
29,0.270,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100001111110000111100000000000000000000110011,2,5,2.888889,0.839539,3.000000,8,8,5,1,0,1,1
30,0.275,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000011000000001100000000000000000000110011,2,7,3.424242,0.922129,3.000000,7,7,7,1,0,0,1
31,0.280,2,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110011000000111100000000000000000000110011,2,5,2.888889,0.789948,3.000000,8,8,5,1,0,1,1
32,0.285,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000000111100000000000000000000000011,2,6,3.565657,1.102446,3.000000,7,7,6,1,0,1,1
32,0.290,1,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100001100001100111100000000000000000000000011,2,6,3.444444,0.912564,3.000000,8,8,6,1,0,1,1
32,0.295,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000000001100000000000000000000000011,2,7,3.505051,1.018751,3.000000,7,7,7,1,0,0,1
33,0.300,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001100001100000000000000000000000011,2,5,2.898990,0.745288,3.000000,8,8,5,1,0,0,1
34,0.305,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000001100001100000000000000000000000011,2,5,3.090909,0.711960,3.000000,8,8,5,1,0,0,1
34,0.310,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000000001100000000000000000000001100,2,6,3.313131,0.960287,3.000000,7,7,6,1,0,0,1
35,0.315,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000001100,2,6,3.050505,0.833318,3.000000,7,7,6,1,0,0,1
35,0.320,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000001100,2,5,3.232323,0.908193,3.000000,8,8,5,1,0,1,1
36,0.326,0,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000001111000000000000001100000000000000000000001100,2,7,3.565657,1.173457,3.000000,7,7,7,1,0,0,1
37,0.331,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000001100,2,5,3.111111,0.919913,3.000000,8,8,5,1,0,0,1
38,0.336,3,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111111110000001100000000000000000000001100,2,6,3.242424,0.943783,3.000000,7,7,6,1,0,0,1
39,0.341,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100001100001100000000000000000000001100,2,6,3.161616,0.917915,3.000000,7,7,6,1,0,0,1
39,0.346,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100111100001100000000000000000000001100,2,6,3.191919,0.824826,3.000000,7,7,6,1,0,0,1
39,0.351,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100111100001100000000000000000000001100,2,6,3.202020,0.898706,3.000000,7,7,6,1,0,1,1
40,0.356,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111000000000000111100000000000000000000001100,2,7,3.515152,0.957307,4.000000,7,7,7,1,0,0,1
41,0.361,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111001111001100000000000000000000000000,2,6,3.060606,0.838688,3.000000,7,7,6,1,0,0,1
41,0.366,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000000000,2,6,3.050505,0.914239,3.000000,7,7,6,1,0,0,1
41,0.371,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000000001100000000000000000000000000,2,6,2.969697,0.771389,3.000000,7,7,6,1,0,0,1
41,0.376,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000011001100000000000000000000000000,2,5,3.010101,0.822597,3.000000,8,8,5,1,0,0,1
42,0.381,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100111100000000001100000000000000000000000000,2,6,3.242424,0.865628,3.000000,7,7,6,1,0,0,1
43,0.387,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110000001100000000000000000000000000,2,5,3.141414,0.816622,3.000000,8,8,5,1,0,0,1
44,0.392,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000000001100000000000000000000000000,2,5,3.232323,0.951642,3.000000,8,8,5,1,0,0,1
44,0.397,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111100001100001100000000000000000000000000,2,6,3.141414,0.921243,3.000000,7,7,6,1,0,0,1
45,0.402,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011111100001100000000000000000000000000,2,6,3.010101,0.893240,3.000000,7,7,6,1,0,0,1
45,0.407,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000000000,2,5,2.939394,0.850647,3.000000,8,8,5,1,0,0,1
46,0.412,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000000000,2,5,3.000000,0.804030,3.000000,8,8,5,1,0,0,1
46,0.417,3,3,6,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111111001111001100000000000000000000000000,2,6,3.171717,0.865038,3.000000,7,7,6,1,0,0,1
47,0.422,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011111100000000000000000000000000,2,6,3.272727,1.003209,3.000000,7,7,6,1,0,1,1
48,0.427,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111000000000000001100000000000000000000000000,2,7,3.535354,1.094644,3.000000,7,7,7,1,0,0,1
49,0.432,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000000001100000000000000000000000000,2,5,2.878788,0.879310,3.000000,8,8,5,1,0,1,1
50,0.437,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110000000011001100000000000000000000000000,2,6,3.454545,0.977243,3.000000,7,7,6,1,0,0,1
51,0.442,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100001111001111001100000000000000000000000000,2,5,2.939394,0.763011,3.000000,8,8,5,1,0,0,1
52,0.448,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000000001100000000000000000000000000,2,5,3.212121,0.844145,3.000000,8,8,5,1,0,0,1
52,0.453,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000000001100000000000000000000111111,2,6,3.090909,0.853879,3.000000,7,7,6,1,0,0,1
53,0.458,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111111111001100001100000000000000000000000000,2,5,2.939394,0.722205,3.000000,8,8,5,1,0,0,1
54,0.463,2,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111110011110000001100000000000000000000000000,2,6,3.393939,1.013227,3.000000,7,7,6,1,0,0,1
55,0.468,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111111100000011111100000000000000000000000000,2,5,3.191919,0.799959,3.000000,8,8,5,1,0,0,1
56,0.473,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000000000,2,6,3.232323,0.982969,3.000000,7,7,6,1,0,0,1
57,0.478,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011001100001100000000000000000000000000,2,6,3.272727,0.940859,3.000000,7,7,6,1,0,0,1
57,0.483,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000000000,2,5,3.414141,0.984836,3.000000,8,8,5,1,0,0,1
58,0.488,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011001100001100000000000000000000000000,2,7,3.575758,1.005951,3.000000,7,7,7,1,0,0,1
59,0.493,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000000000,2,6,3.242424,1.005951,3.000000,7,7,6,1,0,0,1
59,0.498,3,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000000000,2,6,3.363636,0.926103,3.000000,7,7,6,1,0,0,1
59,0.503,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001100001100000000000000000000000000,2,7,3.252525,0.924891,3.000000,7,7,7,0,0,1,0
60,0.509,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110000110000001100000000000000000000000000,2,6,3.393939,0.993089,3.000000,7,7,6,1,0,0,1
61,0.514,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001111000011111100000000000000000000000000,2,5,3.191919,0.824826,3.000000,8,8,5,1,0,0,1
62,0.519,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000001100,2,6,3.333333,0.876172,3.000000,7,7,6,1,0,0,1
63,0.524,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,5,2.949495,0.845353,3.000000,8,8,5,1,0,1,1
64,0.529,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000000111100000000000000000000001100,2,6,3.454545,1.037409,3.000000,7,7,6,1,0,0,1
65,0.534,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011001100000000000000000000110000,2,6,2.989899,0.893240,3.000000,7,7,6,1,0,1,1
66,0.539,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000110000001100000000000000000000110000,2,6,3.515152,1.018651,3.000000,7,7,6,1,0,0,1
67,0.545,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001100001100000000000000000000110000,2,6,3.020202,0.920911,3.000000,7,7,6,1,0,0,1
67,0.550,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110000001100000000000000000000110000,2,7,3.606061,1.099294,4.000000,7,7,7,0,0,0,0
67,0.555,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011001100000000000000000000110000,2,6,3.535354,1.121985,3.000000,7,7,6,1,0,0,1
67,0.560,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000111100000000000000000000110000,2,7,3.343434,1.120620,3.000000,7,7,7,0,0,0,0
67,0.565,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011001100000000000000000000001100,2,7,3.414141,0.995039,3.000000,7,7,7,0,0,0,0
67,0.570,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000000000,2,7,3.131313,1.011514,3.000000,7,7,7,0,0,0,0
67,0.575,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000111100000000000000000000000000,2,6,3.222222,1.000561,3.000000,7,7,6,1,0,0,1
67,0.580,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000000000,2,7,2.979798,0.931815,3.000000,7,7,7,0,0,0,0
67,0.585,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011001100000000000000000000000000,2,6,3.010101,0.881859,3.000000,7,7,6,1,0,1,1
68,0.590,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110000000000111100000000000000000000000000,2,6,3.414141,0.974525,3.000000,7,7,6,1,0,0,1
69,0.595,4,4,6,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011111100000000000000000000001100,2,6,2.969697,0.809721,3.000000,7,7,6,1,0,0,1
69,0.600,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001111000000111100000000000000000000001100,2,5,3.282828,0.932472,3.000000,8,8,5,1,0,0,1
70,0.605,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111000000001100000000000000000000001100,2,5,3.191919,0.872437,3.000000,8,8,5,1,0,0,1
70,0.610,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111000000001100000000000000000000001100,2,6,3.060606,0.972534,3.000000,7,7,6,1,0,1,1
71,0.615,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100001100001100001100000000000000000000001100,2,7,3.373737,1.030699,3.000000,7,7,7,1,0,0,1
72,0.621,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011001100001100000000000000000000001100,2,6,3.101010,1.019952,3.000000,7,7,6,1,0,0,1
72,0.626,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000001100,2,5,3.151515,0.914127,3.000000,8,8,5,1,0,0,1
73,0.631,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111100001100001100000000000000000000001100,2,6,3.313131,0.928194,3.000000,7,7,6,1,0,0,1
74,0.636,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011001100111100000000000000000000001100,2,5,3.020202,0.791110,3.000000,8,8,5,1,0,1,1
75,0.641,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111000000000000111100000000000000000000001100,2,7,3.494949,1.048074,3.000000,7,7,7,1,0,0,1
76,0.646,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000001100,2,5,2.878788,0.755755,3.000000,8,8,5,1,0,0,1
77,0.651,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100111100110000001100000000000000000000001100,2,6,3.131313,0.860426,3.000000,7,7,6,1,0,0,1
78,0.656,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110000001100000000000000000000110000,2,5,2.828283,0.779023,3.000000,8,8,5,1,0,0,1
79,0.662,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000110000,2,6,3.161616,0.939665,3.000000,7,7,6,1,0,0,1
80,0.667,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110000001100000000000000000000110000,2,6,3.000000,0.840875,3.000000,7,7,6,1,0,0,1
80,0.672,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000110000,2,5,2.888889,0.789948,3.000000,8,8,5,1,0,0,1
81,0.677,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000001100001100000000000000000000110000,2,6,3.222222,0.948742,3.000000,7,7,6,1,0,0,1
82,0.682,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000110000,2,6,3.494949,0.998724,3.000000,7,7,6,1,0,0,1
82,0.687,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111001100111100000000000000000000110000,2,6,3.373737,1.069181,3.000000,7,7,6,1,0,0,1
82,0.692,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111001100000000000000000000110000,2,6,3.393939,0.972534,3.000000,7,7,6,1,0,0,1
82,0.697,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000110000,2,7,3.404040,1.091003,3.000000,7,7,7,0,0,0,0
82,0.702,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000110000,2,6,3.383838,0.971379,3.000000,7,7,6,1,0,0,1
82,0.708,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111001100000000000000000000110000,2,6,3.232323,0.962197,3.000000,7,7,6,1,0,1,1
83,0.713,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000110000,2,6,3.545455,1.037409,3.000000,7,7,6,1,0,0,1
84,0.718,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111001100001100000000000000000000110000,2,6,3.101010,0.915577,3.000000,7,7,6,1,0,0,1
84,0.723,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110000111100000000000000000000110000,2,6,3.070707,0.956134,3.000000,7,7,6,1,0,0,1
84,0.728,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000000111100000000000000000000110000,2,6,3.060606,0.972534,3.000000,7,7,6,1,0,0,1
84,0.733,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000110000,2,6,3.161616,1.060847,3.000000,7,7,6,1,0,0,1
84,0.738,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000000111100000000000000000000110000,2,6,3.090909,0.933018,3.000000,7,7,6,1,0,0,1
84,0.743,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000000111100000000000000000000110000,2,6,3.282828,1.015440,3.000000,7,7,6,1,0,0,1
84,0.748,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111111100001100000000000000000000110000,2,6,3.333333,1.063632,3.000000,7,7,6,1,0,0,1
