iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,explore,update_model
13,0.122,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,6,3.141414,0.899047,3.000000,7,7,6,1,0,0,1
13,0.127,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000001100,2,6,3.151515,0.880354,3.000000,7,7,6,1,0,0,1
13,0.132,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,5,3.252525,0.756700,3.000000,8,8,5,1,0,0,1
14,0.138,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000001100,2,6,3.111111,0.973268,3.000000,7,7,6,1,0,0,1
15,0.143,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000001100,2,6,2.989899,0.834786,3.000000,7,7,6,1,0,0,1
15,0.148,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000001100,2,5,2.989899,0.881859,3.000000,8,8,5,1,0,0,1
16,0.153,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111000011001100000000000000000000001100,2,5,3.050505,0.833318,3.000000,8,8,5,1,0,0,1
16,0.158,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000001100,2,6,3.111111,0.886360,3.000000,7,7,6,1,0,0,1
17,0.163,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011111100000000000000000000001100,2,6,3.050505,0.821107,3.000000,7,7,6,1,0,0,1
17,0.168,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,5,2.979798,0.724461,3.000000,8,8,5,1,0,0,1
18,0.173,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000001100,2,7,3.393939,1.003209,3.000000,7,7,7,1,0,0,1
19,0.178,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,6,3.525253,0.967590,3.000000,8,8,6,1,0,0,1
20,0.183,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000001100,2,6,3.444444,0.912564,3.000000,8,8,6,1,0,0,1
20,0.188,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000111111001100000000000000000000001100,2,7,3.555556,0.945187,4.000000,7,7,7,1,0,0,1
21,0.194,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111110000001111001100000000000000000000001100,2,6,3.262626,0.970118,3.000000,7,7,6,1,0,0,1
21,0.199,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000111100,2,6,3.191919,0.848966,3.000000,7,7,6,1,0,0,1
21,0.204,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000111100,2,6,3.252525,1.018450,3.000000,7,7,6,1,0,0,1
21,0.209,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000111100,2,6,3.343434,1.006661,3.000000,7,7,6,1,0,0,1
21,0.214,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000111111,2,6,3.323232,1.099387,3.000000,7,7,6,1,0,0,1
21,0.219,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011111100000000000000000000111100,2,7,3.333333,1.073087,3.000000,7,7,7,0,0,0,0
21,0.224,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000111100,2,7,3.333333,1.073087,3.000000,7,7,7,0,0,0,0
21,0.229,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011111100000000000000000000111100,2,7,3.161616,0.928854,3.000000,7,7,7,0,0,0,0
21,0.234,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000111100,2,6,3.171717,1.005444,3.000000,7,7,6,1,0,0,1
21,0.239,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111001100000000000000000000111100,2,7,3.363636,1.048853,3.000000,7,7,7,0,0,0,0
21,0.244,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000111100,2,6,3.363636,1.067940,3.000000,7,7,6,1,0,0,1
21,0.249,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011111100000000000000000000111100,2,6,3.545455,1.112579,3.000000,7,7,6,1,0,0,1
21,0.254,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011111100000000000000000000111100,2,7,3.515152,1.095110,3.000000,7,7,7,0,0,0,0
21,0.259,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000111111,2,6,3.616162,1.098273,4.000000,8,8,6,1,0,0,1
22,0.264,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000111111,2,6,3.428571,0.925820,3.000000,7,7,6,1,0,0,1
23,0.269,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011111100000000000000000000111111,2,7,3.222222,1.040159,3.000000,7,7,7,0,0,0,0
23,0.274,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011111100000000000000000000111100,2,6,3.252525,1.028321,3.000000,7,7,6,1,0,0,1
23,0.279,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000111100,2,6,3.262626,0.905492,3.000000,7,7,6,1,0,0,1
23,0.284,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000111100,2,6,3.313131,1.001478,3.000000,7,7,6,1,0,0,1
23,0.289,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001111110011111100000000000000000000111100,2,6,3.333333,1.119163,3.000000,7,7,6,1,0,0,1
23,0.294,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011001100000000000000000000111100,2,6,3.464646,1.018150,3.000000,7,7,6,1,0,0,1
23,0.299,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011001100000000000000000000111100,2,6,3.525253,0.967590,3.000000,8,8,6,1,0,0,1
24,0.305,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011111100000000000000000000111100,2,7,3.383838,0.991958,3.000000,7,7,7,1,0,0,1
25,0.310,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001111,2,6,3.262626,0.916580,3.000000,7,7,6,1,0,0,1
25,0.315,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000001111,2,6,3.323232,1.071469,3.000000,7,7,6,1,0,0,1
25,0.320,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001111,2,6,3.262626,0.990723,3.000000,7,7,6,1,0,0,1
25,0.325,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000001111,2,6,3.555556,0.966324,4.000000,8,8,6,1,0,0,1
26,0.330,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000001111,2,6,3.363636,1.077357,3.000000,7,7,6,1,0,0,1
27,0.335,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011111100000000000000000000001111,2,5,3.070707,0.807196,3.000000,8,8,5,1,0,0,1
28,0.340,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000001111,2,7,3.444444,1.017247,3.000000,7,7,7,1,0,0,1
29,0.345,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011111100000000000000000000001111,2,6,3.363636,0.989383,3.000000,7,7,6,1,0,0,1
29,0.350,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001111,2,6,3.212121,0.924118,3.000000,7,7,6,1,0,0,1
29,0.355,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011110011001100000000000000000000001100,2,6,3.303030,1.048853,3.000000,7,7,6,1,0,0,1
29,0.360,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000001100,2,6,3.303030,0.958266,3.000000,7,7,6,1,0,0,1
29,0.365,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011111100000000000000000000001100,2,5,3.303030,0.731051,3.000000,8,8,5,1,0,0,1
30,0.371,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001111000011001100000000000000000000001100,2,7,3.595960,1.024145,4.000000,7,7,7,1,0,0,1
31,0.376,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,5,3.191919,0.917581,3.000000,8,8,5,1,0,0,1
32,0.381,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100110011001100000000000000000000001100,2,7,3.575758,1.045345,3.000000,7,7,7,1,0,0,1
33,0.386,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,6,3.212121,0.956348,3.000000,7,7,6,1,0,0,1
33,0.391,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111111100000000000000000000001100,2,7,3.262626,1.078587,3.000000,7,7,7,0,0,0,0
33,0.396,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011110011001100000000000000000000001100,2,6,3.414141,1.128243,3.000000,7,7,6,1,0,0,1
33,0.401,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000001100,2,6,3.464646,0.856504,3.000000,8,8,6,1,0,0,1
34,0.406,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,7,3.494949,1.175282,3.000000,7,7,7,1,0,0,1
35,0.411,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000001100,2,6,3.383838,0.917915,3.000000,7,7,6,1,0,0,1
35,0.416,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000011111111111100000000000000000000001100,2,7,3.333333,1.044466,3.000000,7,7,7,0,0,0,0
35,0.421,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000001111,2,7,3.444444,1.112121,3.000000,7,7,7,0,0,0,0
35,0.426,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000011000011111100000000000000000000001111,2,7,3.272727,1.003209,3.000000,7,7,7,0,0,0,0
35,0.431,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001111110011001100000000000000000000001111,2,6,3.353535,0.946158,3.000000,7,7,6,1,0,0,1
35,0.436,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011111100000000000000000000111100,2,6,3.414141,1.146008,3.000000,7,7,6,1,0,0,1
35,0.441,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000011111111111100000000000000000000111100,2,6,3.565657,0.944539,3.000000,8,8,6,1,0,0,1
36,0.447,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100110011001100000000000000000000111100,2,7,3.565657,1.026533,3.000000,7,7,7,1,0,0,1
37,0.452,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000111100,2,7,3.353535,1.028023,3.000000,7,7,7,0,0,0,0
37,0.457,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000111100,2,6,3.404040,0.994116,3.000000,7,7,6,1,0,0,1
37,0.462,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000111100,2,7,3.484848,1.131403,3.000000,7,7,7,0,0,0,0
37,0.467,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000111100,2,6,3.373737,1.059692,3.000000,7,7,6,1,0,0,1
37,0.472,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000111100,2,6,3.282828,0.964422,3.000000,7,7,6,1,0,0,1
37,0.477,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011111100000000000000000000111100,2,6,3.343434,0.996576,3.000000,7,7,6,1,0,0,1
37,0.482,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000111100,2,6,3.424242,1.064495,3.000000,7,7,6,1,0,0,1
37,0.487,4,4,6,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111111111001100000000000000000000111100,2,6,3.363636,1.058439,3.000000,7,7,6,1,0,0,1
37,0.492,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011111100000000000000000000111100,2,6,3.535354,0.924560,3.000000,8,8,6,1,0,0,1
38,0.497,3,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000001111111100000000000000000000111100,2,7,3.555556,1.075176,3.000000,7,7,7,1,0,0,1
39,0.502,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011111100000000000000000000111100,2,7,3.181818,1.038293,3.000000,7,7,7,0,0,0,0
39,0.507,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001100000011111100000000000000000000111100,2,5,3.333333,0.778499,3.000000,8,8,5,1,0,0,1
40,0.512,3,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000111111111100000000000000000000111100,2,6,3.474747,0.891525,3.000000,8,8,6,1,0,0,1
40,0.517,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000011000011001100000000000000000000111100,2,6,3.555556,1.017247,4.000000,8,8,6,1,0,0,1
40,0.522,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000011000011001100000000000000000000111100,2,5,3.373737,0.871384,3.000000,8,8,5,1,0,0,1
40,0.527,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100110011001100000000000000000000111100,2,6,3.606061,0.940859,4.000000,8,8,6,1,0,0,1
40,0.532,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011111100000000000000000000111100,2,6,3.484848,0.967801,3.000000,7,7,6,1,0,0,1
41,0.537,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000111100,2,6,3.434343,0.965690,3.000000,7,7,6,1,0,0,1
41,0.542,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000111100,2,6,3.303030,0.936947,3.000000,7,7,6,1,0,0,1
41,0.548,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011110011001100000000000000000000111100,2,6,3.363636,0.926103,3.000000,7,7,6,1,0,0,1
41,0.553,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011111100000000000000000000111100,2,6,3.373737,0.980475,3.000000,7,7,6,1,0,0,1
41,0.558,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011001111001100000000000000000000001100,2,7,3.393939,1.153109,3.000000,7,7,7,0,0,0,0
41,0.563,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000001100,2,6,3.282828,0.943242,3.000000,7,7,6,1,0,0,1
41,0.568,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,6,3.363636,0.947666,3.000000,7,7,6,1,0,0,1
41,0.573,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011110011111100000000000000000000001100,2,5,3.343434,0.922903,3.000000,8,8,5,1,0,0,1
42,0.578,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001111,2,6,3.494949,0.903123,4.000000,8,8,6,1,0,0,1
42,0.583,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000011001100000000000000000000001111,2,6,3.494949,1.057668,3.000000,7,7,6,1,0,0,1
43,0.588,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011111100000000000000000000001111,2,6,3.282828,0.953891,3.000000,7,7,6,1,0,0,1
43,0.593,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000000110011001100000000000000000000001111,2,5,3.181818,0.845232,3.000000,8,8,5,1,0,0,1
44,0.598,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000011001111001100000000000000000000001111,2,7,3.494949,0.978287,3.000000,7,7,7,1,0,0,1
45,0.603,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000001111,2,7,3.424242,1.092591,3.000000,7,7,7,0,0,0,0
45,0.608,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,6,3.484848,1.047977,3.000000,7,7,6,1,0,0,1
45,0.613,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,5,3.252525,0.844990,3.000000,8,8,5,1,0,0,1
46,0.619,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100001111001100000000000000000000001100,2,6,3.484848,0.957307,3.000000,7,7,6,1,0,0,1
47,0.624,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011001100000000000000000000001100,2,7,3.373737,1.142263,3.000000,7,7,7,0,0,0,0
47,0.629,4,4,6,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110011111100000000000000000000001100,2,7,3.505051,1.085941,3.000000,7,7,7,0,0,0,0
47,0.634,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011001111001100000000000000000000001100,2,5,3.161616,0.906843,3.000000,8,8,5,1,0,0,1
48,0.639,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000001100,2,7,3.454545,0.977243,3.000000,7,7,7,1,0,0,1
49,0.644,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001100,2,6,3.313131,0.917247,3.000000,7,7,6,1,0,0,1
49,0.649,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111111100000000000000000000001100,2,5,3.090909,0.817620,3.000000,8,8,5,1,0,0,1
50,0.655,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100110011001100000000000000000000001100,2,6,3.505051,0.936075,3.000000,8,8,6,1,0,0,1
50,0.660,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,7,3.454545,0.977243,3.000000,7,7,7,1,0,0,1
51,0.665,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011001111001100000000000000000000001100,2,5,3.313131,0.872086,3.000000,8,8,5,1,0,0,1
52,0.670,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000110011001100000000000000000000001100,2,6,3.387755,0.887931,3.000000,7,7,6,1,0,0,1
53,0.675,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001111001100000000000000000000001100,2,6,3.121212,0.844145,3.000000,7,7,6,1,0,0,1
53,0.680,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011001100000000000000000000001100,2,7,3.262626,0.970118,3.000000,7,7,7,0,0,0,0
53,0.685,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001100,2,6,3.191919,0.812488,3.000000,7,7,6,1,0,0,1
53,0.690,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011111100000000000000000000001100,2,7,3.242424,1.025837,3.000000,7,7,7,0,0,0,0
53,0.695,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001100,2,7,3.292929,1.037212,3.000000,7,7,7,0,0,0,0
53,0.701,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011111111001100000000000000000000001100,2,6,3.252525,1.008484,3.000000,7,7,6,1,0,0,1
53,0.706,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110011111100000000000000000000001100,2,5,3.292929,0.867512,3.000000,8,8,5,1,0,0,1
54,0.711,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111000000000011001100000000000000000000001100,2,6,3.444444,0.923566,3.000000,7,7,6,1,0,0,1
55,0.716,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000001100,2,6,3.373737,0.959649,3.000000,7,7,6,1,0,0,1
55,0.721,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,6,3.292929,1.017548,3.000000,7,7,6,1,0,0,1
55,0.726,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000001111001100000000000000000000001100,2,6,3.151515,0.967801,3.000000,7,7,6,1,0,0,1
55,0.731,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000001100,2,6,3.272727,0.962091,3.000000,7,7,6,1,0,0,1
55,0.736,4,4,6,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111111111001100000000000000000000001100,2,7,3.393939,1.061904,3.000000,7,7,7,0,0,0,0
55,0.741,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000001100,2,6,3.383838,0.981723,3.000000,7,7,6,1,0,0,1
55,0.746,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011111100000000000000000000001100,2,6,3.333333,1.073087,3.000000,7,7,6,1,0,0,1
