iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,explore,update_model
45,0.354,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011110011111100000000000000000000110000,2,6,3.414141,0.995039,3.000000,7,7,6,1,0,1,1
46,0.359,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000011111100000000000000000000110000,2,6,3.444444,0.878730,3.000000,8,8,6,1,0,0,1
47,0.364,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000110000111100000000000000000000110011,2,6,3.222222,0.948742,3.000000,7,7,6,1,0,0,1
48,0.370,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011001100000000000000000000110011,2,6,3.020202,0.864330,3.000000,7,7,6,1,0,0,1
48,0.375,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011111100000000000000000000110011,2,6,3.272727,1.013227,3.000000,7,7,6,1,0,0,1
48,0.380,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110000001100000000000000000000110011,2,5,3.111111,0.851486,3.000000,8,8,5,1,0,0,1
49,0.385,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011000000001100000000000000000000111100,2,6,3.343434,1.026533,3.000000,7,7,6,1,0,0,1
50,0.390,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000111100,2,6,3.181818,0.998622,3.000000,7,7,6,1,0,0,1
50,0.395,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000111100,2,6,3.333333,0.984732,3.000000,7,7,6,1,0,0,1
50,0.400,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011111100000000000000000000111100,2,7,3.303030,1.086692,3.000000,7,7,7,0,0,0,0
50,0.405,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000111100,2,5,3.101010,0.810224,3.000000,8,8,5,1,0,0,1
51,0.410,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000000001100000000000000000000110011,2,6,3.353535,0.844628,3.000000,7,7,6,1,0,0,1
52,0.415,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000011001100000000000000000000110000,2,6,3.080808,0.895294,3.000000,7,7,6,1,0,0,1
52,0.420,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000111100000000000000000000110000,2,7,3.323232,0.897002,3.000000,7,7,7,0,0,0,0
52,0.425,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000110000,2,6,3.222222,0.871033,3.000000,7,7,6,1,0,1,1
53,0.430,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110011000000001100000000000000000000110000,2,7,3.494949,0.967907,3.000000,7,7,7,1,0,0,1
54,0.435,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000011110000001100000000000000000000110000,2,6,3.010101,0.893240,3.000000,7,7,6,1,0,1,1
55,0.441,1,1,5,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100001111001100001100000000000000000000110000,2,7,3.494949,1.008787,3.000000,7,7,7,1,0,0,1
56,0.446,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110000001100000000000000000000110000,2,6,2.959596,0.952606,3.000000,7,7,6,1,0,0,1
56,0.451,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000111100001100000000000000000000110000,2,6,2.919192,0.895294,3.000000,7,7,6,1,0,0,1
56,0.456,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110000001100000000000000000000110000,2,6,2.858586,0.816622,3.000000,7,7,6,1,0,0,1
56,0.461,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110000110000001100000000000000000000110000,2,5,2.969697,0.869861,3.000000,8,8,5,1,0,0,1
57,0.466,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000000001100000000000000000000110000,2,6,3.252525,0.924891,3.000000,7,7,6,1,0,0,1
58,0.471,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000110000,2,7,3.232323,1.042804,3.000000,7,7,7,0,0,0,0
58,0.476,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001100001100000000000000000000110000,2,5,3.111111,0.973268,3.000000,8,8,5,1,0,0,1
59,0.481,2,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111111100110011001100000000000000000000110011,2,7,3.444444,1.065740,3.000000,7,7,7,1,0,0,1
60,0.486,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011111100000000000000000000110011,2,6,3.525253,1.066889,3.000000,7,7,6,1,0,0,1
60,0.491,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011000011001100000000000000000000110011,2,6,3.333333,1.005038,3.000000,7,7,6,1,0,0,1
60,0.496,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111110011001111111100000000000000000000110000,2,6,3.282828,0.921575,3.000000,7,7,6,1,0,0,1
60,0.501,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111110000001100000000000000000000110000,2,7,3.121212,1.017749,3.000000,7,7,7,0,0,0,0
60,0.506,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000110011,2,6,3.373737,1.040453,3.000000,7,7,6,1,0,1,1
61,0.511,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000011000000001100000000000000000000110011,2,7,3.575758,1.146720,3.000000,7,7,7,1,0,0,1
62,0.517,3,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111100000000001100000000000000000000110011,2,5,2.868687,0.773898,3.000000,8,8,5,1,0,0,1
63,0.522,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000000001100000000000000000000110000,2,5,3.050505,0.833318,3.000000,8,8,5,1,0,0,1
63,0.527,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011000000001100000000000000000000110000,2,6,3.171717,0.974839,3.000000,7,7,6,1,0,1,1
64,0.532,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110000110000001100000000000000000000110000,2,6,3.383838,0.939665,3.000000,7,7,6,1,0,0,1
65,0.537,3,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111000011000011001100000000000000000000110000,2,5,2.818182,0.783203,3.000000,8,8,5,1,0,1,1
66,0.542,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110000000000001100000000000000000000110000,2,5,3.444444,0.945187,3.000000,8,8,5,1,0,0,1
67,0.547,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000000001100000000000000000000110000,2,6,3.171717,0.974839,3.000000,7,7,6,1,0,0,1
68,0.553,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100111100001100000000000000000000110000,2,5,2.787879,0.728534,3.000000,8,8,5,1,0,0,1
69,0.558,3,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110011001111001100000000000000000000110000,2,6,3.101010,0.915577,3.000000,7,7,6,1,0,0,1
70,0.563,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000111100000000000000000000110000,2,5,3.060606,0.850647,3.000000,8,8,5,1,0,0,1
71,0.568,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000000011,2,7,3.373737,1.151072,3.000000,7,7,7,1,0,0,1
72,0.573,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001100001100000000000000000000000011,2,6,3.282828,0.888085,3.000000,7,7,6,1,0,0,1
72,0.578,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000000011,2,6,3.202020,0.942593,3.000000,7,7,6,1,0,0,1
72,0.583,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000111100000000000000000000000011,2,6,3.191919,0.872437,3.000000,7,7,6,1,0,0,1
72,0.588,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100111100001100000000000000000000000011,2,5,3.131313,0.836617,3.000000,8,8,5,1,0,1,1
73,0.594,1,1,4,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100110000000011001100000000000000000000000011,2,6,3.535354,0.967274,3.000000,8,8,6,1,0,0,1
